Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_BRK.B,Predicted_Covariance,Future_Cov_45_BRK.B,Beta_Predicted
2013-05-10,7.562958883543677e-05,0.8458866909622645,0.00010621222725466511,1.020601802418707,7.581328578413815e-05,7.739662273667636e-05,1.0024289031783722
2013-05-13,7.357910230951406e-05,0.8493429175114002,0.0001057195458285485,1.0210707161630257,7.490968252807884e-05,7.752038623851341e-05,1.0180836701835208
2013-05-14,7.590263764609063e-05,0.8502375290076358,0.00010573122476273826,1.0319795261675493,7.616761134184845e-05,7.669093945473563e-05,1.003490968218961
2013-05-15,7.650099964197039e-05,0.849796337757103,0.00010149847437289873,1.0401412532847885,7.488212622877427e-05,7.67723561689975e-05,0.9788385325581032
2013-05-16,7.639729836462006e-05,0.8497872633242446,0.00010484820294321814,1.0279566867085683,7.60553402579239e-05,7.5302691140347e-05,0.9955239502702818
2013-05-17,7.425705624970095e-05,0.8502188679481927,0.00010792970249638596,1.0244768416788617,7.611497215394533e-05,7.322435556374159e-05,1.0250200586729004
2013-05-20,7.217439206379002e-05,0.8507553864573489,0.00010304247466663217,1.038970227832088,7.336761724553018e-05,7.46214165755583e-05,1.0165325283333948
2013-05-21,7.13709588975209e-05,0.8518462280877575,0.00010241837801399351,1.0422831978247875,7.283010187090809e-05,7.493991023225083e-05,1.0204444916521622
2013-05-22,7.35750525384875e-05,0.8493938544777215,0.00010363865627627611,1.0413575346274302,7.417119765074177e-05,7.34564406653474e-05,1.0081025441598213
2013-05-23,7.454058968752127e-05,0.8513466049558899,0.00010513201434208149,1.044510471342341,7.536510583097272e-05,7.370840575183651e-05,1.0110613042760712
2013-05-24,7.630250921850573e-05,0.8548145683897691,0.00010617402175388566,1.0437842946817733,7.693969480519312e-05,7.362251255679145e-05,1.0083507815563797
2013-05-28,7.438631671877e-05,0.8592729537658399,0.00010904688563639248,1.0322123135188104,7.738990313537673e-05,7.207213620420611e-05,1.0403782113310207
2013-05-29,7.273626036607267e-05,0.8649896457498848,0.00010832171494961937,1.0617023186634982,7.677930148588959e-05,7.584185705923093e-05,1.0555849462079683
2013-05-30,7.309916508279677e-05,0.8691261669558727,0.00010935640782469097,1.0511537292677515,7.770718055859854e-05,7.489900698597987e-05,1.0630378674035803
2013-05-31,7.696255068093324e-05,0.8651838299342697,0.00010838330840332345,1.0927922378018309,7.901859841362347e-05,7.217620517946643e-05,1.0267149115316367
2013-06-03,7.835861755638394e-05,0.867162200355242,0.00010543605900892902,1.0940002946862282,7.882033994405214e-05,7.277430240828039e-05,1.0058924264116318
2013-06-04,7.696792659140356e-05,0.8665399703048978,0.0001040989478859696,1.1012861639081672,7.756515482781114e-05,7.288380814946524e-05,1.0077594429635355
2013-06-05,8.390672708275947e-05,0.861700836200834,0.00010844705696240246,1.0970525797873516,8.219848066527335e-05,6.715029448644529e-05,0.9796411267978402
2013-06-06,8.864935953499249e-05,0.8634692361413231,0.00011002249918468908,1.0903936231254374,8.527572553243507e-05,6.553930262660197e-05,0.9619440679520562
2013-06-07,8.584609796353898e-05,0.8627936590687117,0.00011460375600303428,1.0587341021750305,8.557889019267948e-05,6.030872850082092e-05,0.9968873626501582
2013-06-10,7.344670994631798e-05,0.8684880869877488,0.00011642549377169042,1.0569952280700006,8.03108242160538e-05,6.033235450596387e-05,1.0934570694147197
2013-06-11,7.540176794643908e-05,0.8700788617489952,0.00012571268476735327,1.0436270116781217,8.471082920662084e-05,5.746700152781603e-05,1.1234594561071083
2013-06-12,7.564969572692771e-05,0.8683940723310605,0.00013054673021569682,1.0595899186866378,8.629853880692447e-05,6.165725879756566e-05,1.1407651805822965
2013-06-13,7.668406692361186e-05,0.8679530898946055,0.00013252516279147185,1.0342287123751586,8.749797367838218e-05,5.544962895889997e-05,1.1410189520274465
2013-06-14,7.978958283363962e-05,0.8648279307759789,0.00013685276006580134,1.0366453546372043,9.037110339791403e-05,5.560704471755628e-05,1.1326178203780908
2013-06-17,6.406673037804978e-05,0.8632403211713855,0.000126331026022086,1.0431313475003636,7.766100557048109e-05,5.513593723477914e-05,1.2121893081200366
2013-06-18,5.269216623890948e-05,0.8689815813688816,0.00010014606728930755,1.0698208340558495,6.312487740938426e-05,5.597731194145849e-05,1.1979935902269083
2013-06-19,5.313666894497608e-05,0.8639741413136469,8.784513417893418e-05,1.079672552322233,5.9027822461636884e-05,5.367451357629202e-05,1.1108679492642113
2013-06-20,6.610900161714408e-05,0.8551453738947044,9.392788545762626e-05,1.1651457565325665,6.738566562221839e-05,4.054649851361801e-05,1.0193115003077466
2013-06-21,6.524441916700448e-05,0.8493566139616119,8.60334175479105e-05,1.184196582901048,6.363489693821003e-05,4.15539952139874e-05,0.9753308827123651
2013-06-24,5.5679700730278476e-05,0.8404768730730628,8.7426647489378e-05,1.196560262555215,5.864029229283184e-05,4.491342621595676e-05,1.0531718296564658
2013-06-25,5.683904438603972e-05,0.8317516694547522,9.181488648170908e-05,1.1921054447908737,6.0086044609291576e-05,4.285319163992063e-05,1.0571262282525171
2013-06-26,5.616484134519195e-05,0.8279478891096425,8.823756211582748e-05,1.21106313134287,5.828570068782718e-05,4.124106984434108e-05,1.0377613341699004
2013-06-27,5.600093181678947e-05,0.8272285032010097,9.02715226807407e-05,1.2364991832997476,5.88164083964044e-05,4.16567746837269e-05,1.050275530929127
2013-06-28,5.651835513949762e-05,0.820111656274157,9.24194531199987e-05,1.232556876222103,5.9271980480845096e-05,4.1405891519223483e-05,1.048720903758629
2013-07-01,4.0959150997653995e-05,0.8322806264311235,9.093528607360575e-05,1.1725621738102765,5.0793890345199795e-05,4.02169650480349e-05,1.2401109180243775
2013-07-02,4.708768430286185e-05,0.8355688628302592,8.921509423439326e-05,1.1702641891445795,5.4157060451385254e-05,4.008524533891185e-05,1.1501321683830128
2013-07-03,4.5307854285029834e-05,0.8375871244022899,8.682390562937476e-05,1.1708165056197113,5.2533507608631344e-05,4.0103686087365115e-05,1.1594790448063426
2013-07-05,5.048108536897671e-05,0.8399662358557487,9.14840847895648e-05,1.092320134151635,5.7081968935966554e-05,3.685944276959092e-05,1.1307595412963611
2013-07-08,5.858594159480322e-05,0.8445618230665313,8.740416925074526e-05,1.113157480064039,6.043579339186036e-05,3.806336401788828e-05,1.031575011798073
2013-07-09,6.185296409698371e-05,0.8503495315688036,8.209209137913124e-05,1.1201495376458903,6.0593828730636017e-05,3.7358831347651965e-05,0.9796430876881921
2013-07-10,6.043816195282401e-05,0.8534196222350785,7.888373425156101e-05,1.1280696261595982,5.892668078062882e-05,3.788381624840705e-05,0.9749912783023581
2013-07-11,6.428746384905295e-05,0.8507738601117993,8.189674253039363e-05,1.089908742853042,6.173203564942079e-05,3.241088334267339e-05,0.9602499764863597
2013-07-12,6.999194674271863e-05,0.8502818242092424,7.919590043910313e-05,1.1141897653715451,6.330503928667334e-05,3.388806930521103e-05,0.9044617592846003
2013-07-15,7.060701256657018e-05,0.8502003910221638,7.817100009373553e-05,1.1230760281323733,6.316377135297625e-05,3.427570989020093e-05,0.894582125159647
2013-07-16,3.5042919617133015e-05,0.8480459490768937,7.320837024378413e-05,1.1318139960413185,4.2953632248548485e-05,3.715662965395852e-05,1.2257435372921326
2013-07-17,3.792838595062833e-05,0.8444418113903747,7.053205234901429e-05,1.1186488431956514,4.367623258820234e-05,3.6777753765758784e-05,1.1515447202276423
2013-07-18,3.7451029819475974e-05,0.8440668667005771,6.948783156674207e-05,0.9538394004619336,4.3058918194588253e-05,3.4098215357138126e-05,1.1497392301932365
2013-07-19,4.0860668714576163e-05,0.8455590312448691,6.873304565540483e-05,0.9955727616460152,4.481046614464343e-05,3.605518566113597e-05,1.0966650217513025
2013-07-22,3.950888193740232e-05,0.8476406196938544,6.559627873692543e-05,0.9996891803021852,4.315178164458353e-05,3.6254292568498015e-05,1.092204575997696
2013-07-23,3.3171208880188284e-05,0.8295546582655888,6.379285246022992e-05,0.9816067325532244,3.816029003236617e-05,3.568442854102145e-05,1.150403959355176
2013-07-24,3.471216593235655e-05,0.8220541663061102,6.89448775340483e-05,0.9538060182153184,4.021539081818996e-05,3.467784451675512e-05,1.158538792899225
2013-07-25,3.488954269695917e-05,0.8128601167406561,6.927969329681648e-05,0.9589342562564506,3.9963768266956986e-05,3.522257729453258e-05,1.1454368609549035
2013-07-26,3.343176772700175e-05,0.8136127645288403,6.706132906027786e-05,0.9772607647365884,3.8524188750135455e-05,3.6482065999813586e-05,1.1523228165712793
2013-07-29,3.360094972876798e-05,0.8135473700250325,6.659793993926108e-05,0.9620323892838514,3.8484781008003786e-05,3.7076714830965297e-05,1.145348013037097
2013-07-30,3.816574763863081e-05,0.7975761132162795,6.580463993107041e-05,0.959478863673988,3.9970288635451076e-05,3.700137788329977e-05,1.0472816886467522
2013-07-31,3.750748633018741e-05,0.788423105923888,6.432913594402312e-05,0.9588135069599732,3.872774252589502e-05,3.8819968880975106e-05,1.0325336703442456
2013-08-01,4.226173154810077e-05,0.7766732910997484,6.744216815590868e-05,0.9328524024007688,4.1464628230329156e-05,3.614540404241491e-05,0.981138886444717
2013-08-02,4.130983358011611e-05,0.7702668808394443,6.633577006183615e-05,0.9253296609036732,4.0321978629749614e-05,3.722708468598572e-05,0.9760866877265276
2013-08-05,3.7225611971094185e-05,0.7716723559314577,6.798145195513228e-05,0.9387077631809636,3.8819423690797936e-05,4.039549004603522e-05,1.0428149232561
2013-08-06,4.1983018398946586e-05,0.772339781479247,6.838955230341407e-05,0.9502948911020742,4.1384728933254234e-05,4.037577932348966e-05,0.9857492508040497
2013-08-07,4.81253999850549e-05,0.7735415386485225,6.94394947633051e-05,1.0110434421826937,4.471714749785641e-05,5.347793228964116e-05,0.9291797577109612
2013-08-08,4.5117615842124565e-05,0.7765416415991288,6.532953402620348e-05,1.011366281459409,4.2159223253413715e-05,5.413183349295526e-05,0.9344293235914138
2013-08-09,4.7210405389653165e-05,0.7770224247583715,6.4092393919565e-05,1.00214470768316,4.2742081110258455e-05,5.3767145405251786e-05,0.9053529779607864
2013-08-12,4.729046229109182e-05,0.7839981928053882,5.8582675418170404e-05,1.0177121060679664,4.126543638518431e-05,5.583734312521118e-05,0.8725953265413002
2013-08-13,5.1414947954433665e-05,0.798219998169917,6.240737421731507e-05,1.041115092578494,4.5215283629827795e-05,6.136471782982233e-05,0.8794190294600648
2013-08-14,5.361675369996386e-05,0.8079901686899038,6.327090308724482e-05,1.0299476758104116,4.706069654667675e-05,6.087674761749041e-05,0.877723720649437
2013-08-15,5.120699157562921e-05,0.8155435256962473,7.012471292100012e-05,1.0142960410618498,4.8870560877657996e-05,5.5639341079694646e-05,0.9543728185140408
2013-08-16,4.9139520575593413e-05,0.821561670051636,7.005307869140631e-05,1.0288235194842488,4.820246409120231e-05,5.6008945350126884e-05,0.9809306954277344
2013-08-19,5.1240075352845624e-05,0.8222200861955465,7.42107092678961e-05,1.0263458465373925,5.070213567942885e-05,5.497905677271673e-05,0.9895015830926779
2013-08-20,5.687877447837599e-05,0.8266513970040142,7.589223673173548e-05,1.0320177867916789,5.431205001568604e-05,5.584323895748787e-05,0.9548737734554081
2013-08-21,5.746511661394483e-05,0.8296925343400114,7.822101227125862e-05,1.0275777053946629,5.5626411529464334e-05,5.440027388292351e-05,0.9680031087932343
2013-08-22,5.43081375808944e-05,0.8319225019208281,7.83181568739211e-05,1.030311457801547,5.425584793490039e-05,5.3385850653463404e-05,0.9990371673873714
2013-08-23,4.6628310947370826e-05,0.8493677237008068,7.117999427929405e-05,1.0363932183450624,4.893274395635944e-05,5.359950428491647e-05,1.0494213271329862
2013-08-26,5.7057237442025364e-05,0.8411886853774869,7.302377025361214e-05,1.0373473688269248,5.4297635617441444e-05,5.341389634717824e-05,0.9516344998758853
2013-08-27,6.26349019454684e-05,0.835097909406152,7.990749286244268e-05,1.0222575248805514,5.90798453403699e-05,4.6283568998312596e-05,0.9432416034083742
2013-08-28,6.352118414260544e-05,0.834091022873395,8.062806664541965e-05,1.034750909960524,5.9691963232408496e-05,4.723170716958386e-05,0.9397174192848748
2013-08-29,6.345432123592429e-05,0.8366170383009381,8.287029767869381e-05,1.034821545727335,6.0667591793948976e-05,4.7250831933799e-05,0.9560829051875884
2013-08-30,6.533098257867051e-05,0.8374685555672235,8.433365160326647e-05,1.0228364176789209,6.216251217578329e-05,4.6244508187259844e-05,0.9515012590072129
2013-09-03,6.741624909395761e-05,0.8364196528688332,8.650913644064891e-05,1.017115399637466,6.387597022984144e-05,4.632902400711845e-05,0.9474862676031989
2013-09-04,5.29054408502055e-05,0.8305385809411772,8.517430986929658e-05,1.0433358123019727,5.575249301885789e-05,4.675490113734071e-05,1.0538139768405566
2013-09-05,5.526096611110341e-05,0.8245994781493694,8.53809050870149e-05,1.0123846717383245,5.6641229169889454e-05,4.99091680180761e-05,1.0249771792988742
2013-09-06,5.903493096893949e-05,0.8211419984940596,8.558287950562262e-05,1.0376343225369926,5.836684824933723e-05,5.458330420163177e-05,0.9886832641516298
2013-09-09,5.950680039687122e-05,0.8129988817587058,7.924435157983266e-05,1.0456059856797004,5.582868596612692e-05,5.343736561988943e-05,0.9381900151543404
2013-09-10,6.058865375686932e-05,0.8086230759187296,8.238708839265822e-05,1.0556583841189933,5.71309386699912e-05,5.327029730800615e-05,0.9429313101962412
2013-09-11,5.2548421709793746e-05,0.8122314779462394,8.304592386980293e-05,1.0456765081190382,5.365606448014078e-05,5.379870446366517e-05,1.0210785164293639
2013-09-12,5.463125330927889e-05,0.8105005227295976,8.393753309501952e-05,1.0443033835740416,5.488478684049082e-05,5.370115365325597e-05,1.0046408148423143
2013-09-13,5.629719144726608e-05,0.8145723875730522,7.903190114773737e-05,1.046473597443918,5.433432342008946e-05,5.400738953884039e-05,0.9651338197036836
2013-09-16,5.4138744378514925e-05,0.8165383307405065,8.219080463782134e-05,1.0315217882289665,5.446810703982469e-05,5.329150583635361e-05,1.0060836775047275
2013-09-17,5.7555509167455784e-05,0.8156960171284221,8.320569741286398e-05,1.0259314641477628,5.644796949778391e-05,5.2986027600567716e-05,0.9807570172570357
2013-09-18,6.204530316157312e-05,0.8148494474349204,8.584912745049575e-05,1.0307981864553604,5.947025128553925e-05,5.094367181391396e-05,0.9584972311388641
2013-09-19,6.178297806302708e-05,0.8197987986338352,8.601144111039687e-05,1.0577051131573545,5.9761268714441505e-05,5.338716187594068e-05,0.9672772434743571
2013-09-20,6.675064824066973e-05,0.8323141592482367,8.45589309944323e-05,1.184907193494963,6.253091284108443e-05,5.568935751248346e-05,0.9367836041925611
2013-09-23,6.644616634370019e-05,0.8349125923592567,9.001674809326916e-05,1.1589976831881748,6.457101834075035e-05,5.367849393801706e-05,0.9717794403178894
2013-09-24,6.687102886618699e-05,0.8313796777889972,8.78675600160848e-05,1.1521844845851532,6.372835236892737e-05,5.302832354372064e-05,0.9530039158878756
2013-09-25,5.221698153901886e-05,0.838982352942711,8.557829870761215e-05,1.1706436609067628,5.608420033202696e-05,5.3394387077422636e-05,1.0740605580603761
2013-09-26,5.0374063840171386e-05,0.8325564073163866,7.995999788134321e-05,1.1691948820072502,5.2838873313418724e-05,5.330350675305131e-05,1.0489301296212228
2013-09-27,5.122431082106018e-05,0.8347769886057621,7.938922025702629e-05,1.1773089111456905,5.323402436899098e-05,5.312801825647987e-05,1.0392335888119852
2013-09-30,5.1567877421329924e-05,0.8414383487176665,8.161873162635765e-05,1.1580544823811767,5.458921508720394e-05,5.192408281916064e-05,1.058589529314703
2013-10-01,5.3629225784131454e-05,0.8434728275321282,8.165647377678125e-05,1.1607174698949334,5.581708740754774e-05,5.0999423516341243e-05,1.0407960695204306
2013-10-02,4.9785428743887e-05,0.8558692014594073,8.137439542515765e-05,1.15604514609357,5.447564885455681e-05,5.151410219506043e-05,1.0942086917599503
2013-10-03,5.1677659876475144e-05,0.8621078121869538,8.238538232902264e-05,1.1878855656368357,5.625201461625631e-05,5.233081231130086e-05,1.0885170642539779
2013-10-04,4.988490741732951e-05,0.865591911676276,8.044542124592241e-05,1.2023824871344715,5.4833812158514975e-05,5.203866335431886e-05,1.0992064533624106
2013-10-07,5.300164613196136e-05,0.8683300764899565,8.146417703799581e-05,1.2461942515877218,5.705751595720429e-05,5.169037980423776e-05,1.0765234690097132
2013-10-08,5.7418241986777646e-05,0.8728416038210448,8.385872575374552e-05,1.2238812636232232,6.056678397432225e-05,5.045584688176419e-05,1.0548352209785463
2013-10-09,4.671951297786224e-05,0.880660527490643,8.29665014317993e-05,1.2141543012032925,5.482884192547002e-05,5.0712676168512245e-05,1.173574774879403
2013-10-10,5.493659376391755e-05,0.8747524133653548,9.48039602835373e-05,1.178048028625252,6.31290499221299e-05,3.86123660352109e-05,1.1491256664622913
2013-10-11,5.397060840252837e-05,0.876698302198257,9.1270866530675e-05,1.14604318584787,6.153113261541461e-05,3.750090986661864e-05,1.1400859548682067
2013-10-14,5.390763459317086e-05,0.8793209665354565,8.638710163506218e-05,1.1418373079610151,6.0006323388826895e-05,3.760388247565159e-05,1.1131321906754303
2013-10-15,5.553151341989191e-05,0.8792020653878798,8.521293015825665e-05,1.1699719506374795,6.047991945640304e-05,4.3132554009488255e-05,1.089109871706442
2013-10-16,4.144281603770634e-05,0.8746063773578083,8.524893364070664e-05,1.135983777984616,5.198544266084415e-05,3.799636088436893e-05,1.2543897261601553
2013-10-17,4.1583055321708076e-05,0.8748431623520021,8.10923681648728e-05,1.1548594231591425,5.0801717078488165e-05,3.783424786784431e-05,1.2216927468522873
2013-10-18,4.3823960134694674e-05,0.8819022742682947,7.76254571108381e-05,1.2015659075941003,5.143732296254285e-05,3.898469331511026e-05,1.1737260349007301
2013-10-21,4.4710412594374516e-05,0.881016718244982,7.493486425835981e-05,1.203372412903779,5.099533521930835e-05,3.9053895572608044e-05,1.1405695510339486
2013-10-22,4.4371990394003997e-05,0.8818591863234886,7.274154974832693e-05,1.2051629321042592,5.010083605119217e-05,3.8937626423004516e-05,1.1291095036828078
2013-10-23,3.6244305626284386e-05,0.8707111544530893,7.679353786028712e-05,1.1942272606375894,4.5936334542728076e-05,3.767619298155848e-05,1.267408321085755
2013-10-24,4.040389782719303e-05,0.8604132739391244,7.779065382748618e-05,1.191559658311591,4.823723933808967e-05,3.750255396797238e-05,1.1938758865394559
2013-10-25,3.967999624918889e-05,0.8546947372013203,7.59965713865966e-05,1.1980025240494834,4.693467778358322e-05,3.773728024974747e-05,1.1828296930482354
2013-10-28,4.081308187982178e-05,0.8481076588263111,7.498224108416397e-05,1.174009578643078,4.691696265093574e-05,3.995875191688213e-05,1.1495569677655673
2013-10-29,4.2024721372673885e-05,0.8446933929670664,7.410573353129218e-05,1.1772592068903756,4.713868073623414e-05,3.953926763254069e-05,1.121689310399225
2013-10-30,3.243679795796633e-05,0.8479956454904845,6.78044389978598e-05,1.1844946531198317,3.976872554324385e-05,3.9254701854269656e-05,1.2260373417492902
2013-10-31,3.3498134377451295e-05,0.84781549304573,7.066801459637367e-05,1.1426395095514776,4.124991935949619e-05,3.823512033557068e-05,1.2314094538728366
2013-11-01,3.528785039280735e-05,0.8462203217676205,7.122223553690537e-05,1.1460594038335064,4.2423241862928126e-05,3.830721907320516e-05,1.2022053310330054
2013-11-04,3.477448195487655e-05,0.845388335403245,7.195004128301564e-05,1.157877794596894,4.228653590242983e-05,3.851997408673258e-05,1.216022023197957
2013-11-05,3.766596277267884e-05,0.8447871218940939,7.760698896449755e-05,1.1517958656099574,4.5674335542445734e-05,3.796862520585451e-05,1.2126156396983379
2013-11-06,3.8333959556374354e-05,0.841887664332222,7.804590401723915e-05,1.08285789334117,4.6049089121402646e-05,4.018839701449395e-05,1.2012609616724392
2013-11-07,4.0431492315281525e-05,0.8387703053898089,8.029813138935306e-05,1.1114499280233232,4.7792049169943676e-05,3.9163783945349376e-05,1.182050090985144
2013-11-08,4.3778322206368926e-05,0.8337206741218365,8.498514976577822e-05,1.0852744911121033,5.0853593798048786e-05,3.4918324133755216e-05,1.1616158691127396
2013-11-11,4.088414418239951e-05,0.8334415713012774,8.268144015251935e-05,1.0890959952394064,4.845701200064739e-05,3.5147101618716874e-05,1.1852275000416415
2013-11-12,3.99781619662566e-05,0.8362703769347348,8.30184869101173e-05,1.055795550529027,4.81776410460512e-05,3.4500798421468403e-05,1.2050989509401493
2013-11-13,4.4902541372157916e-05,0.829164505190804,7.728323155187336e-05,1.0660641763904664,4.884485224356988e-05,3.368833308041499e-05,1.0877970544860167
2013-11-14,4.545126757048379e-05,0.8243676588258093,7.325672642292627e-05,1.056479711478019,4.7568307472560544e-05,3.2938613786606226e-05,1.0465782367630065
2013-11-15,4.488960878325864e-05,0.821040156774138,7.119777279872279e-05,1.0881965232868207,4.641629944457889e-05,3.543067034024385e-05,1.0340098900993235
2013-11-18,4.304897041106976e-05,0.8184171736542514,6.757732279141897e-05,0.9838953804026416,4.41424678842431e-05,4.2269872085000485e-05,1.0254012456681696
2013-11-19,4.253689180732228e-05,0.8175378194757075,6.635022459092343e-05,0.9793560521894252,4.343220987658498e-05,4.24989208067535e-05,1.0210480369209436
2013-11-20,3.986505410246521e-05,0.8169169197192139,6.446665178115745e-05,0.9705421112323132,4.141347059212107e-05,4.2687936378115474e-05,1.0388414495983365
2013-11-21,3.485111027762049e-05,0.8138904353465688,6.681370062919612e-05,0.9285270006440156,3.927417015201964e-05,4.135189530857078e-05,1.1269130262756477
2013-11-22,3.677714977289896e-05,0.799168234701445,6.702690100367112e-05,0.9595404415826364,3.9678186786685466e-05,4.467708586200125e-05,1.078881507449614
