Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_CMCS.A,Predicted_Covariance,Future_Cov_45_CMCS.A,Beta_Predicted
2013-11-12,3.99781619662566e-05,0.5842992436919426,0.0001613115783150685,1.4399044823496052,4.692232313250457e-05,4.7052532345699494e-05,1.1736988601954528
2013-11-13,4.4902541372157916e-05,0.5817880784794771,0.00015221663685087788,1.4470010055960962,4.809847863217333e-05,4.5726188839087585e-05,1.0711749750092558
2013-11-14,4.545126757048379e-05,0.5823103346918034,0.00014970554717726729,1.4550266834247445,4.8033744559162004e-05,4.5364394085225635e-05,1.056818591135515
2013-11-15,4.488960878325864e-05,0.5804359089570396,0.00014798175337180783,1.488095044057104,4.730763823676486e-05,4.845099558091611e-05,1.0538661289115092
2013-11-18,4.304897041106976e-05,0.5735136918004582,0.00014946944370549883,1.28359346052168,4.6004613256668065e-05,5.514542751810739e-05,1.0686576895422866
2013-11-19,4.253689180732228e-05,0.5685640929467853,0.00015155499982403908,1.2715072852881522,4.565069978936325e-05,5.517675344106565e-05,1.0732025272590546
2013-11-20,3.986505410246521e-05,0.5978361796889274,0.00015544405260845624,1.271782919833066,4.7061463446076677e-05,5.5937591723531986e-05,1.1805192418681918
2013-11-21,3.485111027762049e-05,0.6017644455010255,0.00015842482958237732,1.2538039010274422,4.471430222317277e-05,5.583808291714063e-05,1.2830094039180693
2013-11-22,3.677714977289896e-05,0.6224437071325372,0.00018761499381349302,1.1949145669411956,5.170385042020238e-05,5.5636321713481735e-05,1.4058688816147162
2013-11-25,4.464079349966786e-05,0.6244728348803723,0.00017854317693861843,1.1715343511101015,5.5750803743489204e-05,5.537573420102106e-05,1.2488757338935743
2013-11-26,4.5604254902161166e-05,0.6239240714821469,0.0001713207133081028,1.2331686632924197,5.51492182459829e-05,7.208575778846888e-05,1.2092998419621017
2013-11-27,5.098239319509307e-05,0.6357602446838219,0.00015828752423802504,1.2490039912533306,5.711192773018736e-05,7.441165320481407e-05,1.120228458315767
2013-11-29,5.306536742177139e-05,0.6401524382138667,0.00014527326778984912,1.2496841816268645,5.6205892009160975e-05,7.445933225012536e-05,1.0591821886849144
2013-12-02,5.1303727815654587e-05,0.6446995519931299,0.00014712924487118582,1.2061753479748982,5.6012032590019616e-05,7.686284373516652e-05,1.0917731512860622
2013-12-03,5.129816798105141e-05,0.648571004740823,0.00014746254331725447,1.173568807669408,5.640911897047285e-05,7.850499386802634e-05,1.0996322323110903
2013-12-04,4.926678581923591e-05,0.6493098078556844,0.0001451108759005728,1.1674449965606766,5.490084887922343e-05,7.81830119825116e-05,1.1143582429074912
2013-12-05,6.186383108747796e-05,0.6850083560079214,0.0001450556320949931,1.1674685859241405,6.489056758316959e-05,8.064719717566488e-05,1.0489257849455154
2013-12-06,6.149224160789946e-05,0.7091069478502786,0.00014213018239700911,1.2097758683370814,6.629260112151993e-05,8.032939982869731e-05,1.0780644742832697
2013-12-09,5.694825981469449e-05,0.7249989998245122,0.00014045370640740777,1.1308920233592532,6.484018397327011e-05,7.558490971419655e-05,1.13858060253738
2013-12-10,5.3452041059883435e-05,0.7325453849733261,0.00013893006608891106,1.1518496190645569,6.31269496692928e-05,7.729967160446736e-05,1.1810016683660471
2013-12-11,5.2671389427449466e-05,0.7304113331866412,0.00014265408958843469,1.1367905821330233,6.331359937126479e-05,7.268344561535044e-05,1.2020491591260203
2013-12-12,5.926873458923956e-05,0.7060244294455533,0.00015003407695376197,1.219422021289573,6.65775043081546e-05,7.9005137384973e-05,1.1233157712842747
2013-12-13,5.102150798536989e-05,0.7137276510558105,0.00014919230663184112,1.2141038979162082,6.227050415715533e-05,7.939425640811956e-05,1.2204755722823992
2013-12-16,5.265033739264804e-05,0.7120098462823651,0.00015234355801734543,1.2279872030403645,6.376738769393779e-05,7.953645613644046e-05,1.2111487001191013
2013-12-17,5.547285481711756e-05,0.7093973899833317,0.000158258883579103,1.2196475245659115,6.64681962524895e-05,7.924472730807638e-05,1.1982112056720584
2013-12-18,5.7755345996717895e-05,0.6916501111706798,0.00017408405133354933,1.1966505685144213,6.935248684310002e-05,7.05001499988329e-05,1.200797703593381
2013-12-19,6.478693026373803e-05,0.6782369456921845,0.00018167504063405058,1.2039432622793549,7.358220158413784e-05,7.086717043640258e-05,1.135756876959528
2013-12-20,6.101338500649426e-05,0.6642315931164235,0.0001857502122478108,1.2078865914580623,7.07125905242349e-05,7.172433117682107e-05,1.1589684872705923
2013-12-23,6.0371580554275465e-05,0.6524298927732441,0.00018587690420831835,1.224584607908051,6.911349247587163e-05,7.217881911379545e-05,1.1448017733068456
2013-12-24,6.05937066863415e-05,0.6457393536789352,0.00018833574215502464,1.2347568568300775,6.898225524876655e-05,7.422324879849962e-05,1.1384392706960098
2013-12-26,6.0130930524985e-05,0.6429723715298541,0.0001916660113266762,1.1899020210543625,6.902617792163274e-05,7.594031583082744e-05,1.1479313112068283
2013-12-27,6.1029823506439453e-05,0.6419244768297439,0.0001945487708882331,1.1925601320810872,6.994702351633e-05,7.610836200418482e-05,1.146112171026509
2013-12-30,6.103786899254316e-05,0.6428908850102142,0.00019467781807778735,1.194346522803053,7.008017614261812e-05,7.629892356718263e-05,1.1481425760650268
2013-12-31,6.15980310886923e-05,0.6513954163127761,0.0001981076719483433,1.1994089360433704,7.195794643325442e-05,7.61303593449678e-05,1.1681858196026642
2014-01-02,6.274975633376732e-05,0.6511745915041319,0.0002053451245063991,1.2083263767057149,7.39172270149191e-05,7.389434695693488e-05,1.1779683513311472
2014-01-03,6.287727487442676e-05,0.6506606774286009,0.00020653981228801357,1.2048729558727511,7.414865974799042e-05,7.450436576979087e-05,1.1792600728335305
2014-01-06,6.194585296328845e-05,0.6408664742882432,0.00020624430681590099,1.2093064083524163,7.243770061849266e-05,7.445719055076867e-05,1.169371267862307
2014-01-07,5.985294868622432e-05,0.6451644249829471,0.00023000800292194442,1.133185994447174,7.569804458205626e-05,7.243674918937403e-05,1.2647337557068232
2014-01-08,5.957982003469859e-05,0.6369538162994193,0.00021862551377540247,1.1248376636890731,7.26955721652733e-05,7.213056982833903e-05,1.2201374915690621
2014-01-09,5.8876921963223624e-05,0.6333681422962628,0.00021568915415259897,1.1056399307799054,7.137447345889356e-05,7.282884061808961e-05,1.212265707495312
2014-01-10,5.8643073362417135e-05,0.6308394496173685,0.00021630561373811702,1.0570047687255155,7.104951225262652e-05,7.058437193886823e-05,1.2115584702312066
2014-01-13,6.549653155125348e-05,0.6391121570495927,0.0002270079774402515,1.0046951333108085,7.793037917521403e-05,6.344125749885949e-05,1.1898397873821853
2014-01-14,6.384952094066409e-05,0.6422545592735935,0.00021711498846378147,1.0129986162034923,7.561899835796361e-05,6.215015646850582e-05,1.184331491355072
2014-01-15,6.070372053025981e-05,0.6458648155255443,0.00021429342867074707,0.9828063968592377,7.366373037557368e-05,6.138644993487843e-05,1.2134961371742201
2014-01-16,6.085694586035492e-05,0.6475620140740725,0.0002023013442924645,0.9609097065518,7.185149785793134e-05,6.037585079390634e-05,1.180662237352578
2014-01-17,6.130074788390541e-05,0.6428138202810469,0.00019604055863727668,0.945225862473438,7.0467855904581e-05,5.9395446770790525e-05,1.1495431676957146
2014-01-21,6.022038567812545e-05,0.637858679061249,0.00019450228879047373,0.9302141638500636,6.903329349791171e-05,5.945768091972084e-05,1.1463442606776175
2014-01-22,6.0180607898710316e-05,0.6352484699468732,0.00019326331473864638,0.9334613480670118,6.850884170622837e-05,5.975829741203716e-05,1.138387332702509
2014-01-23,6.197862719476769e-05,0.6375491576073582,0.00019569218499080414,0.9365396831735248,7.021362471911078e-05,5.892896073820146e-05,1.1328683434446625
2014-01-24,8.312838911315208e-05,0.6174206611462981,0.00019514593646163524,1.036693175485337,7.863856810073704e-05,5.492189576478278e-05,0.9459893177250961
2014-01-27,7.785643656399444e-05,0.6185056669720501,0.0001910957714423739,1.0440958751998777,7.54425714655942e-05,5.516292395137898e-05,0.9689959468358644
2014-01-28,5.7778264472590076e-05,0.6066283984316998,0.00018706395396539158,1.0353994234131323,6.306669006172493e-05,5.428500313882258e-05,1.091529671882818
2014-01-29,5.541992369045716e-05,0.5968064704509171,0.00018363396423503993,1.059858967848443,6.0206445743887905e-05,5.285320731089115e-05,1.086368254134838
2014-01-30,5.718939038351772e-05,0.5934037925076079,0.00016002159620145598,1.0286978136446323,5.676718389183791e-05,5.3182335374199284e-05,0.9926173982822959
2014-01-31,5.786696567157789e-05,0.5890327722254916,0.000167345334176751,1.106917334827556,5.7964436415421734e-05,5.967894378441483e-05,1.0016843935518762
2014-02-03,7.055814511505822e-05,0.6128996560140975,0.00019325529378627317,1.0577406713973487,7.156961069195194e-05,4.361707934946899e-05,1.014335206449154
2014-02-04,5.3287933521446234e-05,0.6161768684566736,0.00019379426449342408,1.0824592960060335,6.26167164415786e-05,4.600403467158772e-05,1.175063702111434
2014-02-05,5.1744253938995175e-05,0.6115339269793576,0.00019128502681691338,1.100472859865696,6.08404067546456e-05,5.9248822848262576e-05,1.175790587808542
2014-02-06,5.460185755120456e-05,0.6097190630158886,0.00018123310026052925,1.080337659233282,6.0652993795882706e-05,5.675820397844917e-05,1.1108229008326962
2014-02-07,6.356327391387762e-05,0.6032349631338062,0.00017375536569215518,1.10520759168869,6.339554598019476e-05,5.59005523869563e-05,0.9973612445779598
2014-02-10,6.2547563500994e-05,0.5985309366914184,0.00017123248884592503,1.08047914822037,6.194195180222462e-05,5.5611388097159844e-05,0.9903175812953968
2014-02-11,5.609995653519849e-05,0.596241497315006,0.00017365833219842752,1.098278745845508,5.885065137884776e-05,5.628061528528751e-05,1.049032031636663
2014-02-12,5.280573476410588e-05,0.6020859850729962,0.0001738332584188523,1.0983807169961397,5.768534555661605e-05,5.630659544065075e-05,1.0924068344907687
2014-02-13,5.31879934714369e-05,0.5606196350745317,0.0002129118817421999,1.2112089343436636,5.965887464193938e-05,6.174033326893273e-05,1.121660561870556
2014-02-14,5.362200748552388e-05,0.5615405738589203,0.00020642922561719585,1.218695694468083,5.907969813652081e-05,6.1877846050648e-05,1.1017807968579005
2014-02-18,5.088126402858046e-05,0.5598299635902153,0.00019188877675447295,1.2050061645021295,5.5317159647774797e-05,6.137625612164117e-05,1.087181317207502
2014-02-19,5.093399391722896e-05,0.5962019250163555,0.0002130110796819338,1.1147090069857644,6.210096328577288e-05,5.555175404808584e-05,1.219243937294432
2014-02-20,5.128532994270177e-05,0.6127879602530728,0.00019570191472665857,1.1121842026062312,6.13909477769882e-05,5.656358000300366e-05,1.1970469497920142
2014-02-21,5.0142924359823583e-05,0.6248071086573922,0.0001906384810520791,1.118299516602832,6.108802379100363e-05,5.702387523464992e-05,1.218278043630612
2014-02-24,5.289213529725008e-05,0.6294234128603378,0.00018168368810206348,1.1123208349956777,6.170159804292281e-05,5.651230948257863e-05,1.1665552486426227
2014-02-25,4.99909412374215e-05,0.6333353416334987,0.00016276612132469414,1.1110014116903502,5.7129626863197e-05,5.660187985247869e-05,1.1427995842661134
2014-02-26,4.8822079787728685e-05,0.6474034187215063,0.00015778829520263655,1.10971572574283,5.6822523702141256e-05,5.6535931465451936e-05,1.1638693793709187
2014-02-27,4.902946505121921e-05,0.6562450249605534,0.00015662289180836005,1.1055778910501113,5.750719974175813e-05,5.5800174426111976e-05,1.1729110175214548
2014-02-28,4.913560627678946e-05,0.6611462786117344,0.00015838682479200658,1.100881777794661,5.8325066628102613e-05,5.550297049399921e-05,1.1870224272709147
2014-03-03,5.060228536900576e-05,0.662750487559403,0.00015953531064579892,1.0939023002631474,5.954749996019672e-05,5.583259660924032e-05,1.176774912950275
2014-03-04,5.593664385448813e-05,0.6559748564243829,0.00015686610401596834,1.127525742126601,6.144689625490747e-05,5.3491943767570347e-05,1.098508813198617
2014-03-05,4.9068183379191435e-05,0.6481252673193694,0.00015191422405640736,1.1294105333829254,5.595748185276637e-05,5.3592256773284667e-05,1.1404025582185404
2014-03-06,4.928243059442446e-05,0.6249650830804622,0.00014671181616015492,1.1247416969006192,5.314156744175448e-05,5.329510878642415e-05,1.0783065445592412
2014-03-07,4.8971813978785636e-05,0.6086289089873537,0.00014376798640829415,1.050394247783817,5.10689310486948e-05,5.1963009950040124e-05,1.0428229403717335
2014-03-10,4.912023117884392e-05,0.5973782586500597,0.00013867425296829196,1.0464542181450789,4.93034751030553e-05,5.176807900837988e-05,1.0037305183590077
2014-03-11,5.148937537691702e-05,0.586180729919119,0.00013592667683529365,1.0464228902969557,4.9039123441206525e-05,5.171695070538624e-05,0.9524124750441437
2014-03-12,4.8906113932888686e-05,0.5943618224395736,0.00013422640605470083,0.9698826365046196,4.815611737265015e-05,4.969309527022593e-05,0.9846645644087012
2014-03-13,5.192240840939531e-05,0.5922401470620582,0.00011537654689367262,0.9673313831854632,4.5838883090707145e-05,4.6915023086717746e-05,0.8828343001595559
2014-03-14,5.053194068255615e-05,0.5906121247903215,0.00011875403326626546,0.9940382650909158,4.5751941849941134e-05,4.8213667374132086e-05,0.9054063871672141
2014-03-17,5.312543808337814e-05,0.5889993722875715,0.00012150510779888493,1.013223029025401,4.7322029469275326e-05,4.8421516660915734e-05,0.890760268084856
2014-03-18,5.3640183376897774e-05,0.5901444176291063,0.0001227299831680238,1.0934018929671214,4.788271502536876e-05,5.273490314104282e-05,0.8926650136321367
2014-03-19,4.9711758607667365e-05,0.5957892420964038,0.0001175839682999158,1.0938010376907612,4.555082813850909e-05,5.2090798731744574e-05,0.9162988680002863
2014-03-20,4.924048797705463e-05,0.6011240508090414,0.00012027927312333255,1.0742680021656552,4.626160284225843e-05,5.0756905616295123e-05,0.9395033384684507
2014-03-21,5.1299807125194504e-05,0.5980634389991287,0.00011639811555440452,1.0455551805507215,4.621448253386232e-05,4.834686039612658e-05,0.9008704929645893
2014-03-24,5.150721281894852e-05,0.5953038558196546,0.00012131945540648941,1.072301737336533,4.705848554955753e-05,4.906773594769337e-05,0.9136290428870889
2014-03-25,5.187847468728203e-05,0.5954724620124444,0.0001288930812856613,1.104720799698284,4.8693398238415e-05,5.0641730774823235e-05,0.938605048277415
2014-03-26,4.894688218699071e-05,0.5893612589821992,0.00012999649338903685,1.1327744924449967,4.7012129092506294e-05,5.028515259801453e-05,0.9604723935818196
2014-03-27,4.819111839496585e-05,0.5850723944846712,0.00013089207304249904,1.120058778170765,4.646755085497666e-05,4.948401300806232e-05,0.9642347470365153
2014-03-28,4.77393720640184e-05,0.5786479430975574,0.0001317819360995841,1.116018086614449,4.589662032444708e-05,4.895043295156569e-05,0.9613997490980779
2014-03-31,4.471229395078723e-05,0.5782998339772135,0.00013137311839628274,1.1127624427317144,4.432204577594257e-05,4.7472072577074825e-05,0.9912720162540937
2014-04-01,4.637295349124256e-05,0.5725026624387203,0.0001309380112426438,1.14512738762661,4.461108226642108e-05,4.882005281995685e-05,0.962006491021664
2014-04-02,4.141854620280984e-05,0.6115214117385966,0.0001314703173128836,1.1201777441631864,4.5125595804865004e-05,4.7992954641072556e-05,1.0895021661046056
2014-04-03,4.131197301210188e-05,0.6379375845057883,0.00013057163752593724,1.126659185344295,4.6853343007973635e-05,4.815937400430356e-05,1.1341347215309343
2014-04-04,4.5815215175484866e-05,0.6525183258053424,0.000126339883945813,1.0893752394685725,4.964411984233625e-05,4.250755121539143e-05,1.083572774943556
2014-04-07,4.72141155464609e-05,0.662115811005201,0.00013173935637135885,1.0094235163236494,5.221889249424149e-05,3.642830058372241e-05,1.1060017092315466
2014-04-08,4.530353492960697e-05,0.6952797231441888,0.0001172929589831496,0.9969554613641032,5.0682914446090424e-05,3.7305746877206046e-05,1.118740833907155
2014-04-09,4.691297863661334e-05,0.6818381952446739,0.00011867088292723977,0.9372351996575858,5.087447222934136e-05,3.312779515018102e-05,1.08444344630968
2014-04-10,5.810324280314903e-05,0.6580009129938277,0.0001284935076947557,0.7600254279247541,5.685481810235782e-05,1.82573847776639e-05,0.9785136828761725
2014-04-11,5.691804938589508e-05,0.6549329454516704,0.00012403323458605732,0.7145455673261918,5.502890567757462e-05,1.541532320870341e-05,0.9668094088131451
2014-04-14,5.793906540801691e-05,0.653308962884582,0.00012624062841638217,0.6774176094338941,5.58732498933322e-05,1.4510767900122597e-05,0.9643450321447735
2014-04-15,5.375893588153699e-05,0.6497542174233712,0.00012459441134240844,0.7385791669845195,5.317698620977962e-05,1.5339705352257938e-05,0.9891748290360555
2014-04-16,3.1303883437837385e-05,0.5857906175127606,0.00011875521196354692,0.6747642238387123,3.571641494554465e-05,1.2992404194833594e-05,1.1409579586657221
2014-04-17,3.0074876652121772e-05,0.54210361121876,0.00011432851798917791,0.6867076180638533,3.1787876326615974e-05,1.3252839091250666e-05,1.0569578287654706
2014-04-21,3.398061258211898e-05,0.514809872659612,9.869127752041745e-05,0.5921017226971932,2.9812737365440992e-05,1.2010990070800238e-05,0.877345494975827
2014-04-22,3.465237531876505e-05,0.5145636649534577,0.00010486777432055955,0.5589052364791119,3.101891810394139e-05,1.13353193085098e-05,0.8951455078793382
2014-04-23,3.661275306357103e-05,0.517062901098677,0.00010867760545273783,0.5760384829208003,3.2615917673012136e-05,1.1578772936804945e-05,0.8908348852210279
2014-04-24,2.8915216768426475e-05,0.47740407819322633,0.00010247628098173124,0.5836818956688451,2.5987292146206597e-05,1.1730091017109866e-05,0.8987410453925083
2014-04-25,3.367547480592454e-05,0.4585428323190705,0.00011862268840483822,0.5587627750002089,2.898148630144388e-05,1.0173509807767302e-05,0.8606110669104851
2014-04-28,3.364553762091845e-05,0.447981108510433,0.00012777968905851038,0.5551697801427895,2.937340880881638e-05,1.0444141785336491e-05,0.8730253961094099
2014-04-29,3.9441733334885286e-05,0.4401409604385126,0.00013652157276407314,0.5801585410392434,3.229761285730915e-05,1.0749568180342329e-05,0.8188690031211856
2014-04-30,4.001418281063408e-05,0.4363951072368363,0.00014447246249550734,0.5892666110105258,3.318022955609584e-05,1.1064256728950627e-05,0.8292117250805866
2014-05-01,2.1991126094734782e-05,0.41870738868320245,0.00012967795675820467,0.659578735006709,2.235977549084632e-05,1.268408650496351e-05,1.0167635524676384
2014-05-02,2.5114593555483047e-05,0.4295167451623109,0.00011640061363984586,0.7574528925227447,2.3223133132786975e-05,1.5422490028897372e-05,0.9246867993894679
2014-05-05,2.3421323104644024e-05,0.43825934526157023,0.00010736675524298352,0.8387666200810351,2.1977172270238764e-05,1.7294825735730928e-05,0.938340339358586
2014-05-06,2.3724080850696792e-05,0.48383358342150756,0.00010048172591201411,0.7992493681103737,2.3622956523909512e-05,1.5194033353411462e-05,0.9957374817838597
2014-05-07,2.503936026433856e-05,0.5219426542442673,9.481094100055745e-05,0.8374933701346391,2.543101140529813e-05,1.5482083184515074e-05,1.0156414196219448
2014-05-08,2.245244272166245e-05,0.5034150206254056,9.206665784088566e-05,0.82688269450107,2.2888069163825307e-05,1.5490066393863188e-05,1.0194021847672974
2014-05-09,2.6257615904936162e-05,0.4918429488402429,8.844126865131081e-05,0.8363010278004714,2.370181353173578e-05,1.583228988102964e-05,0.9026643400355355
2014-05-12,2.5472098693136958e-05,0.47944789888548395,8.516588581490515e-05,1.012080210517886,2.233092012072104e-05,1.760187236528581e-05,0.8766815954092445
2014-05-13,2.7268227179962204e-05,0.47502839479691983,8.368112085220757e-05,1.0803387275548908,2.2691424812934203e-05,2.2461700402038082e-05,0.8321562184141101
2014-05-14,2.54765910501542e-05,0.47759324464393127,8.207958313164536e-05,1.017066957776274,2.1839686713947895e-05,2.2442899021264507e-05,0.8572452519630057
2014-05-15,2.174205444419079e-05,0.5142404341607923,7.92779388216413e-05,1.2579895934069325,2.134974471086486e-05,2.521023991180621e-05,0.9819561792408835
2014-05-16,2.0552751262807784e-05,0.5440094145091036,7.531995200967967e-05,1.3093467329757007,2.140407263176029e-05,2.6384298599893215e-05,1.0414212850662508
2014-05-19,2.1296152341554682e-05,0.5632208593260148,7.421443590008921e-05,1.2816436169117584,2.2391000449615313e-05,2.567555509061573e-05,1.051410606503048
2014-05-20,2.0908636850371392e-05,0.5766687568460388,7.223753545178107e-05,1.2985249215052348,2.2411490602196762e-05,2.437904564310105e-05,1.0718771750918175
2014-05-21,2.119414789263069e-05,0.5841773976502648,7.133189376582006e-05,1.3283928754106766,2.2714051546838548e-05,2.437434035564084e-05,1.0717133645526904
2014-05-22,2.007249814887391e-05,0.603972159570182,7.078015238270572e-05,1.3179263960349314,2.2765300113308533e-05,2.4127429855398022e-05,1.1341538031022658
2014-05-23,2.2049522594442057e-05,0.6129580766462649,6.896022387294699e-05,1.2542719994094216,2.3901749948096296e-05,2.3436992281872003e-05,1.0840030592826133
2014-05-27,2.174082787467674e-05,0.619893541556643,6.778068280757263e-05,1.2934872515004392,2.3796227935008992e-05,2.3309369989813384e-05,1.094541020801068
2014-05-28,2.1661197917021908e-05,0.6252777275844361,6.83084561911749e-05,1.3836374610727469,2.4052012988187528e-05,3.792443066472598e-05,1.1103731695875811
2014-05-29,2.1856321025887475e-05,0.6297003884340853,6.833291245777589e-05,1.405227727235884,2.433534218863993e-05,3.802091470202694e-05,1.1134235336228915
2014-05-30,2.8179051435749515e-05,0.6547255765252996,7.395170572388158e-05,1.3938183363541004,2.9887981755718964e-05,3.924263255733256e-05,1.0606454168219943
2014-06-02,2.8496658002674943e-05,0.6695275081415567,7.805990510085286e-05,1.385342532876659,3.157762040245962e-05,4.1966544187579985e-05,1.108116621938456
2014-06-03,3.418588872187905e-05,0.6798125053782328,8.218665939026147e-05,1.382206574841489,3.6034064428817026e-05,4.1871705302624504e-05,1.0540625321159234
2014-06-04,2.793146765100254e-05,0.6882387598502562,8.540961746780794e-05,1.377082876281356,3.361548594552551e-05,4.243336753760636e-05,1.203498733598374
2014-06-05,4.136471088316827e-05,0.6931463059332693,8.943574162517081e-05,1.3765222775063448,4.215950139113427e-05,4.5293909004748367e-05,1.0192142164419047
2014-06-06,3.9833023701562004e-05,0.7029576652909519,8.94442088298896e-05,1.388163631556125,4.195917319063242e-05,4.520700518561167e-05,1.0533765527066186
2014-06-09,5.1073182956276414e-05,0.7117243725074998,9.806793587919797e-05,1.3875637518632409,5.0369984555457586e-05,4.5180231971822974e-05,0.9862315532317453
2014-06-10,4.95066057749403e-05,0.7081790794663939,0.00010231608629724377,1.368017210780288,5.040186753285905e-05,4.602468486272457e-05,1.0180836828521158
2014-06-11,4.7157992518462575e-05,0.6977266023076196,0.0001044255970867213,1.3631525627824008,4.896281965665488e-05,4.6170475309018435e-05,1.0382719246898755
2014-06-12,4.667919578081926e-05,0.6852734700029571,0.00011326269350992553,1.4045422466911652,4.9827493817754336e-05,4.588638351157237e-05,1.067445421547488
2014-06-13,3.72024477228719e-05,0.700520614695939,0.00011238745373708488,1.3645779477803306,4.5296598836665464e-05,4.635163581058102e-05,1.2175703914454348
2014-06-16,2.938646502467408e-05,0.7582040773754659,0.00010837052432071402,1.328772574128122,4.2787348683696434e-05,4.5823248515453386e-05,1.4560223098549083
2014-06-17,3.191330809025626e-05,0.788536376615698,0.00011274577101608326,1.337370149336643,4.729963352047632e-05,4.610497089537269e-05,1.482128815561988
2014-06-18,3.560112133469648e-05,0.7978454436692409,0.00011592250061497691,1.330062107167212,5.1254792339075516e-05,4.461319854068856e-05,1.439696010055816
2014-06-19,3.687128606172102e-05,0.772804161555998,0.00012095418106735684,1.3317948524336891,5.160883288377302e-05,4.475945652920355e-05,1.3997025435289117
2014-06-20,3.6786047916274955e-05,0.7817602363512857,0.00012312391981846306,1.3368059618005144,5.2612187525486523e-05,4.52892942198054e-05,1.430221252503989
2014-06-23,3.78482539714106e-05,0.7626340425989065,0.00012566834138577818,1.333490181555248,5.259591970617968e-05,4.5158594132445983e-05,1.3896524723679198
2014-06-24,3.933090292313687e-05,0.7649779475832399,0.0001249207148324207,1.3877852776494175,5.362077718420499e-05,4.5650782874963714e-05,1.363324337836697
2014-06-25,4.004889359785303e-05,0.7528035332822063,0.00012402497469871177,1.3749292084767,5.3055630953506794e-05,4.478154823075975e-05,1.3247714527711958
2014-06-26,4.4267929857314866e-05,0.7386013386544773,0.0001265520996184252,1.3824861795197514,5.5282716381204436e-05,4.514226902543146e-05,1.2488209084859538
2014-06-27,3.536085878696092e-05,0.7497485499665031,0.00012529218281725265,1.373589049297159,4.9904421345604215e-05,4.482769111259333e-05,1.4112898571345258
2014-06-30,3.524942345217237e-05,0.7796607059796699,0.00012376241453830624,1.3661926998345708,5.149630194866001e-05,4.45888025506296e-05,1.460911893169883
2014-07-01,3.707778978776346e-05,0.766601820450784,0.00012101124993069567,1.367110563865268,5.134990430505027e-05,4.352611041266365e-05,1.3849235512413671
2014-07-02,3.729144432547138e-05,0.7600053510395697,0.00011994293787587731,1.3896138519957126,5.082865213299359e-05,4.475882064652566e-05,1.3630110888002216
2014-07-03,3.7850371933542936e-05,0.7544375612922369,0.00011894785575007513,1.3766951354482126,5.062169548615262e-05,4.3963330790903945e-05,1.3374160648945106
2014-07-07,3.637233936281704e-05,0.7335938617462711,0.00011846071046053627,1.2558964680959963,4.8153568028168336e-05,4.094841150021864e-05,1.3239062670078101
2014-07-08,3.904012916123487e-05,0.7073016914567803,0.00011833036739321787,1.212275376581622,4.807379708727284e-05,3.8590476381509254e-05,1.2313944169787228
2014-07-09,3.921043801203444e-05,0.7155836425597258,0.00012163251672985592,1.152354982186517,4.941810614374791e-05,3.6261677167521944e-05,1.2603303775535621
2014-07-10,3.784415060760939e-05,0.7295857736664937,0.00011835462453897236,1.1086098529603046,4.8827934589325254e-05,3.538570946504177e-05,1.2902372970555542
2014-07-11,4.137743263306523e-05,0.7199438886711271,0.00011591110144408684,1.108264715194298,4.985892792555766e-05,3.53722470917353e-05,1.204978771102264
2014-07-14,3.5819786180035966e-05,0.710590613300951,0.00010811291002469183,1.0721566793570458,4.4220101940954796e-05,3.494204057031977e-05,1.234516077753717
2014-07-15,3.740515266448331e-05,0.7051892628777372,0.00010375709422088205,1.066967349317415,4.393193245966888e-05,3.467585734752746e-05,1.1744887891176243
2014-07-16,4.331224214055195e-05,0.6766412309827136,0.00010148066911418485,1.0353220697363623,4.4859605717023995e-05,3.3959795603074095e-05,1.0357257786713217
2014-07-17,4.7474517764657056e-05,0.6627337792456256,0.00010115943554338178,0.9832265733313286,4.59274768170294e-05,2.989351808678511e-05,0.9674132351318085
2014-07-18,4.82618636397603e-05,0.6659625698427388,9.967270102885232e-05,1.0667547518688965,4.618915086548594e-05,3.169748475965603e-05,0.9570527820942504
2014-07-21,3.56854935741795e-05,0.6935585678418102,9.733828221235176e-05,1.0945535813744776,4.087622998354068e-05,3.327885811813482e-05,1.1454578846883872
2014-07-22,3.6878426197529086e-05,0.7079433827455253,9.519451849666152e-05,1.00417910248793,4.194601298780758e-05,3.1469246910718935e-05,1.1374133148506764
2014-07-23,3.8554343811198455e-05,0.712085514256677,9.09592862777904e-05,1.0103100101440134,4.2168905701750685e-05,3.757917686775847e-05,1.0937523903468005
2014-07-24,3.79220014302475e-05,0.7208310042586262,8.9403160012781e-05,0.9984472599640156,4.197159930191538e-05,3.862028914485773e-05,1.1067875565353948
2014-07-25,3.58816002468109e-05,0.7303249426837644,8.86142617066376e-05,0.974053603666282,4.118165981669516e-05,3.726927513322318e-05,1.147709676642845
2014-07-28,3.90148494586092e-05,0.7333464331972733,8.806064339545136e-05,0.9789638683809092,4.2984816677167983e-05,3.760078280107291e-05,1.1017552873751446
2014-07-29,3.5953585678647994e-05,0.7318093498112925,8.869210831862317e-05,1.0153434335952918,4.1324874936876326e-05,4.278371570940974e-05,1.1493950925016698
2014-07-30,3.539196672747045e-05,0.7432605733502448,8.933313365392872e-05,1.0130938426327618,4.179263257592833e-05,4.268896636700133e-05,1.1808508099520174
