Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_MCK,Predicted_Covariance,Future_Cov_45_MCK,Beta_Predicted
2013-06-03,7.835861755638394e-05,0.48196647791218195,0.0001519251395720204,0.839640118709044,5.2586593375333096e-05,5.585393734339152e-05,0.6711015969302131
2013-06-04,7.696792659140356e-05,0.4905199332008065,0.0001555167696809124,0.8408942499848088,5.366611630562372e-05,5.5650908182109754e-05,0.6972529816285529
2013-06-05,8.390672708275947e-05,0.49507964431856794,0.00015794149595745608,0.8735444679073252,5.699300871136239e-05,5.346942284056458e-05,0.6792424242116922
2013-06-06,8.864935953499249e-05,0.49657810900854876,0.00015956270404939398,0.8990702010200816,5.9059676700080335e-05,5.4039598854510606e-05,0.6662166202877953
2013-06-07,8.584609796353898e-05,0.49623150692384477,0.0001629214240281988,0.8774392836730882,5.868589249339181e-05,4.99816218503622e-05,0.6836174722620147
2013-06-10,7.344670994631798e-05,0.49774081888817373,0.00016325179480193125,0.8802468903542123,5.450274971944213e-05,5.024371542205825e-05,0.7420720377982629
2013-06-11,7.540176794643908e-05,0.5004502601132633,0.0001593530615215917,0.8394954727908901,5.485697931075701e-05,4.622656090502581e-05,0.7275290859191011
2013-06-12,7.564969572692771e-05,0.5015991499161506,0.000160484377035434,0.827745650243527,5.526838382078888e-05,4.816630176973015e-05,0.7305830286521027
2013-06-13,7.668406692361186e-05,0.5021199902275598,0.00016235739504478737,0.8160751971737298,5.602683864571745e-05,4.375344287427786e-05,0.730619030698099
2013-06-14,7.978958283363962e-05,0.500526782952171,0.00016213618468207677,0.8307941669350377,5.6929896353802587e-05,4.4564911408887274e-05,0.7135003634810422
2013-06-17,6.406673037804978e-05,0.4960407895253797,0.0001619649353794803,0.8571415778243905,5.0529403493318235e-05,4.5305228674693473e-05,0.788699582375291
2013-06-18,5.269216623890948e-05,0.49286359409949626,0.00016093958671604266,0.8772884535665707,4.538697174555901e-05,4.590324647329869e-05,0.8613609002099425
2013-06-19,5.313666894497608e-05,0.49335243673287255,0.000158087197770735,0.8966938549824958,4.5217108917909486e-05,4.457796615234418e-05,0.8509586659399475
2013-06-20,6.610900161714408e-05,0.499671064411287,0.0001600519497004531,0.7740787021976676,5.139785373936794e-05,2.693755761638368e-05,0.7774713349481126
2013-06-21,6.524441916700448e-05,0.4981355562189847,0.0001581662821349029,0.78738930319416,5.060299010912129e-05,2.7629847787872635e-05,0.7755910889419385
2013-06-24,5.5679700730278476e-05,0.4737724536132143,0.00015604913046609378,0.9137374983303322,4.4162019866578734e-05,3.429754689026238e-05,0.7931439876177988
2013-06-25,5.683904438603972e-05,0.45862446512770516,0.00015586264455433446,1.008919105152029,4.3166975664405576e-05,3.6268103590317604e-05,0.759459912295919
2013-06-26,5.616484134519195e-05,0.44891551464542856,0.00016632678888235149,0.8134364239398642,4.338883453741008e-05,2.7700445588197127e-05,0.772526610922661
2013-06-27,5.600093181678947e-05,0.4468588167963421,0.00016445250629602463,0.8310772456887734,4.288330079246568e-05,2.799839905760532e-05,0.7657604864997793
2013-06-28,5.651835513949762e-05,0.448356013763848,0.00016097357998028907,0.8222389754242049,4.2765648064119554e-05,2.7621879749390977e-05,0.7566683064035767
2013-07-01,4.0959150997653995e-05,0.4532599551805845,0.0001546344003363784,0.7721194929569345,3.607247007126531e-05,2.6482435946445276e-05,0.8806937935147001
2013-07-02,4.708768430286185e-05,0.4528988154042341,0.000151473639729782,0.7538550019951801,3.8249290337861127e-05,2.5821915243797304e-05,0.8122992435101857
2013-07-03,4.5307854285029834e-05,0.45449329457875826,0.00014652574285223122,0.7536731593679812,3.703149059454234e-05,2.5815378969028077e-05,0.8173304867094072
2013-07-05,5.048108536897671e-05,0.5075909726086727,0.00014643930993149762,0.7337488764920341,4.364224353486823e-05,2.4759751170672056e-05,0.8645266482659402
2013-07-08,5.858594159480322e-05,0.5406324207421788,0.00014407869530423136,0.7756512209757122,4.967051657524605e-05,2.652265766854427e-05,0.8478231333855014
2013-07-09,6.185296409698371e-05,0.5537281124947628,0.00013497814272205602,0.8221486559262037,5.0595111261305446e-05,2.7420011299558594e-05,0.8179900834174046
2013-07-10,6.043816195282401e-05,0.6012565368798232,0.00012812912670038962,0.8064889419471605,5.291019573637615e-05,2.7084213752933492e-05,0.8754434950830581
2013-07-11,6.428746384905295e-05,0.6384317702369423,0.00012519368784542534,0.8146667151175383,5.727549530380319e-05,2.4225943722330106e-05,0.8909279021845711
2013-07-12,6.999194674271863e-05,0.7043851810472903,0.00010797164125204371,0.8225777888951035,6.12335021196642e-05,2.5018694288318846e-05,0.8748649661760466
2013-07-15,7.060701256657018e-05,0.718178725964365,0.00010501115977839883,0.8302373440413133,6.184066940159778e-05,2.5338422004869594e-05,0.8758431656245581
2013-07-16,3.5042919617133015e-05,0.6359118140997368,0.0001022051368246991,0.7487441472276939,3.8056898913498334e-05,2.4580725350115422e-05,1.0860082244657416
2013-07-17,3.792838595062833e-05,0.5787770536131922,0.00010021574862229801,0.7523958790668247,3.5683009282471436e-05,2.4736476100616168e-05,0.9407995723551296
2013-07-18,3.7451029819475974e-05,0.5428404683594481,9.840958242839867e-05,0.7508542973687323,3.295511209436679e-05,2.6841826329581704e-05,0.8799520935263805
2013-07-19,4.0860668714576163e-05,0.5262675564555306,9.789574650447152e-05,0.7891928443096011,3.3284439155404494e-05,2.858102955426151e-05,0.8145838088922658
2013-07-22,3.950888193740232e-05,0.5114891681459466,9.822305552651259e-05,0.8125515624049569,3.186328374131826e-05,2.9467641193750517e-05,0.8064840658311285
2013-07-23,3.3171208880188284e-05,0.5057593785449286,9.884347396651369e-05,0.7984844569610384,2.8960002484513314e-05,2.902736972008025e-05,0.8730463393454997
2013-07-24,3.471216593235655e-05,0.5074067635385476,9.877989841013123e-05,0.7957774732815989,2.9711966454724633e-05,2.8932347837383595e-05,0.855952535852249
2013-07-25,3.488954269695917e-05,0.5112109642476952,9.904831043154942e-05,0.7751756588402048,3.0051858428225294e-05,2.8472947318546247e-05,0.8613428582096174
2013-07-26,3.343176772700175e-05,0.4879258595355098,0.00010200111990946906,0.756545267025465,2.8492855546232035e-05,2.824254831402035e-05,0.8522688892462986
2013-07-29,3.360094972876798e-05,0.5100185923602935,0.00010213105582179292,0.8311168254255022,2.9877255120592778e-05,3.203123083044806e-05,0.8891788881494889
2013-07-30,3.816574763863081e-05,0.5545519827934511,9.76989167476774e-05,0.8354963436044655,3.3862890309069546e-05,3.2220111458680555e-05,0.8872586652748817
2013-07-31,3.750748633018741e-05,0.6053446876670396,9.504845714028709e-05,0.8444113454368127,3.614383667969549e-05,3.418811052895171e-05,0.9636432674136736
2013-08-01,4.226173154810077e-05,0.6200878243240898,9.305671078020744e-05,0.917958837952257,3.888666477454013e-05,3.556832035453699e-05,0.9201389377593471
2013-08-02,4.130983358011611e-05,0.6307403926587867,9.286641773887233e-05,0.973078151879243,3.9066698734420436e-05,3.914806181692479e-05,0.9456997365688887
2013-08-05,3.7225611971094185e-05,0.6407795047972547,9.311758038798153e-05,0.7348864014857855,3.7726401014173736e-05,3.1624428262518514e-05,1.0134528088743957
2013-08-06,4.1983018398946586e-05,0.6278753129575503,9.104100133628403e-05,0.7394565318986814,3.8817606227614716e-05,3.141775677298378e-05,0.9246025585570737
2013-08-07,4.81253999850549e-05,0.6129424231725376,9.038798004062095e-05,0.8676942707774323,4.042613272229391e-05,4.5895649508955734e-05,0.8400165553917067
2013-08-08,4.5117615842124565e-05,0.5870126119924373,9.031477642007091e-05,0.8463970256362895,3.747139908233293e-05,4.5302106368982206e-05,0.830527021052104
2013-08-09,4.7210405389653165e-05,0.5721575350225266,8.943284934737822e-05,0.8395823683327581,3.717774295711594e-05,4.504533819491584e-05,0.787490440937073
2013-08-12,4.729046229109182e-05,0.5642681716447552,8.601474899142103e-05,0.8378835650490238,3.5988089914516427e-05,4.597094978203301e-05,0.761001017350925
2013-08-13,5.1414947954433665e-05,0.5696654170242558,8.833743044672426e-05,0.8700665721969726,3.839166406403584e-05,5.128288896839958e-05,0.7467023811452719
2013-08-14,5.361675369996386e-05,0.5626390555721572,8.984745259291941e-05,0.8852372029758258,3.905107712415006e-05,5.232339763742753e-05,0.7283372160626798
2013-08-15,5.120699157562921e-05,0.5635269369200818,9.11748705086686e-05,0.8429364664635682,3.850497881947581e-05,4.6239389357154335e-05,0.7519476859445375
2013-08-16,4.9139520575593413e-05,0.562356768470237,9.203894393354568e-05,0.8402060730426607,3.781927486664379e-05,4.5740649525082705e-05,0.7696305219027277
2013-08-19,5.1240075352845624e-05,0.5614536701611734,0.00011236486760402645,0.8464824337315026,4.260240112635471e-05,4.5344175102613614e-05,0.831427370724754
2013-08-20,5.687877447837599e-05,0.5672956184641158,0.00011299674246006467,0.8244850720722453,4.5479691099302876e-05,4.4613491633459564e-05,0.7995898560823109
2013-08-21,5.746511661394483e-05,0.5741991727012482,0.0001132883597602983,0.8563216866839717,4.632947224974029e-05,4.53339285612502e-05,0.8062190591378301
2013-08-22,5.43081375808944e-05,0.5686836195373765,0.00011360488141446663,0.907516988633284,4.4668530985400864e-05,4.702322395213935e-05,0.8225016171630833
2013-08-23,4.6628310947370826e-05,0.5598191474848125,0.00011346350797308267,0.9113524164650952,4.071933659795754e-05,4.713272615715449e-05,0.8732749647294169
2013-08-26,5.7057237442025364e-05,0.5748691827625931,0.00011409106440463258,0.9138207730485622,4.6382079295842364e-05,4.7053407101915504e-05,0.8129043987271588
2013-08-27,6.26349019454684e-05,0.5619557337653462,0.0001399952837578611,0.8921720559755688,5.26219588083861e-05,4.0393840012023045e-05,0.8401379610077488
2013-08-28,6.352118414260544e-05,0.553346092188084,0.0001608812121438228,0.8959335515510842,5.593824089276927e-05,4.089532151450873e-05,0.8806233959239108
2013-08-29,6.345432123592429e-05,0.5487426701952125,0.0001798097525198527,0.9013086442289208,5.861462020429969e-05,4.1154519293476695e-05,0.9237293703981089
2013-08-30,6.533098257867051e-05,0.538987493707618,0.00019408411006859453,0.888542160430957,6.0692254955105396e-05,4.0172792542935835e-05,0.9289965122141055
2013-09-03,6.741624909395761e-05,0.5619120755958561,0.0002076614031562367,0.903710558059182,6.648574661992697e-05,4.116349841397882e-05,0.9861976528428065
2013-09-04,5.29054408502055e-05,0.5294826090665662,0.0002021533555112903,0.8858058970579971,5.475734043481523e-05,3.9695529143624484e-05,1.0350039533713202
2013-09-05,5.526096611110341e-05,0.512280394938159,0.00019878821541312826,0.8466765049145268,5.369233482423274e-05,4.1739983941261084e-05,0.971614117572304
2013-09-06,5.903493096893949e-05,0.5053990840441227,0.00019493030188210387,0.8402758426604223,5.4216147984298234e-05,4.4201537031925974e-05,0.9183740388012548
2013-09-09,5.950680039687122e-05,0.500763962421512,0.00019264894874737056,0.8667145534208337,5.361665162759809e-05,4.429483296150135e-05,0.9010172160158215
2013-09-10,6.058865375686932e-05,0.499004651326466,0.00018980064776444522,0.8717825440022615,5.35117421602776e-05,4.399161320135524e-05,0.883197411433005
2013-09-11,5.2548421709793746e-05,0.4883788447318034,0.00018747812148826865,0.8319530665802523,4.847434819684908e-05,4.280290970397871e-05,0.9224701069911418
2013-09-12,5.463125330927889e-05,0.4792388267000684,0.0001864790237665056,0.8448012959024126,4.837127908849343e-05,4.344216911608683e-05,0.8854140470593556
2013-09-13,5.629719144726608e-05,0.47114336623102104,0.00018127926089614015,0.8427065833331662,4.7596005511720274e-05,4.349119062744307e-05,0.8454419179383706
2013-09-16,5.4138744378514925e-05,0.46761074577952055,0.00017600544579898862,0.862316374163125,4.564588430014456e-05,4.454984723628256e-05,0.8431278712525743
2013-09-17,5.7555509167455784e-05,0.46053585897229316,0.00017168380410332494,0.8567718055110701,4.5779554867218446e-05,4.424948071156861e-05,0.7953983125060087
2013-09-18,6.204530316157312e-05,0.45277099574565266,0.00017694114790760794,0.9134196698083678,4.744030517361868e-05,4.514264043003955e-05,0.7646075167056345
2013-09-19,6.178297806302708e-05,0.4484187564616719,0.0001808118950082318,0.9303957808486644,4.7394908380802145e-05,4.696128395615533e-05,0.7671191947473439
2013-09-20,6.675064824066973e-05,0.4618449781626021,0.0001830425005621386,0.9575634217822968,5.105049289643153e-05,4.50044459424898e-05,0.7647939644326565
2013-09-23,6.644616634370019e-05,0.47159884173412364,0.0001827786693863453,0.912279962871958,5.1972122091451684e-05,4.225186570010268e-05,0.7821688586610114
2013-09-24,6.687102886618699e-05,0.47762827482727116,0.00018208279757699959,0.8906951405238334,5.270398935057619e-05,4.0993496026396896e-05,0.7881438381341506
2013-09-25,5.221698153901886e-05,0.467261162332815,0.00018047880127081066,0.896908023404298,4.536058694767694e-05,4.0908993721796116e-05,0.8686941606109783
2013-09-26,5.0374063840171386e-05,0.45870264407038047,0.00017934017973527704,0.9078624556408932,4.359869980288726e-05,4.138938108591211e-05,0.8654989587740779
2013-09-27,5.122431082106018e-05,0.45087601217656204,0.0001776432123521005,0.9468171932027444,4.301000581822861e-05,4.272669700348472e-05,0.8396404974285303
2013-09-30,5.1567877421329924e-05,0.4892124549612213,0.00018598771376739475,0.937937041983334,4.791034091660656e-05,4.205460225581251e-05,0.9290733555922838
2013-10-01,5.3629225784131454e-05,0.4768711827712494,0.00017155934038927617,0.9006322101102068,4.5741355090830235e-05,3.9571837856482454e-05,0.8529184306137197
2013-10-02,4.9785428743887e-05,0.4632568282842733,0.00016134358038405472,0.93742706732005,4.1519183119999667e-05,4.177234246389219e-05,0.8339625502391136
2013-10-03,5.1677659876475144e-05,0.45802633016225286,0.0001524208301120632,0.9432789057821688,4.0650325317258895e-05,4.155497196334082e-05,0.7866131209196617
2013-10-04,4.988490741732951e-05,0.45224807728495914,0.00014354013168085063,0.919103273826116,3.826907672120273e-05,3.977844518384155e-05,0.767147393921161
2013-10-07,5.300164613196136e-05,0.45663713572682335,0.00013601492705405017,0.9038599294595392,3.877119552704887e-05,3.749083498344671e-05,0.7315092710614669
2013-10-08,5.7418241986777646e-05,0.40848144507301687,0.00012817882991151763,1.21030630503211,3.504333504303947e-05,4.9896204331087584e-05,0.6103171018560495
2013-10-09,4.671951297786224e-05,0.44475656543992015,0.0001389979409768116,1.2290295606471489,3.584063575299384e-05,5.1333984526396726e-05,0.7671448923274673
2013-10-10,5.493659376391755e-05,0.4825162830554498,0.00014569287525078713,1.1618046286787522,4.316800665548604e-05,3.8079963205147646e-05,0.785778725943487
2013-10-11,5.397060840252837e-05,0.4997070548290742,0.00015328052332002642,1.1543471358386246,4.545039113192991e-05,3.7772632332216546e-05,0.8421322730503199
2013-10-14,5.390763459317086e-05,0.5156194174602544,0.00015955257249913936,1.1381067200266248,4.781964054205027e-05,3.748102382558668e-05,0.8870661994898246
2013-10-15,5.553151341989191e-05,0.5184706078887342,0.00016465141207738836,1.0987809320880253,4.9576587063136684e-05,4.0508003522699506e-05,0.892764918691697
2013-10-16,4.144281603770634e-05,0.5212910310587521,0.0001662914346074865,1.07488478001139,4.327527355696809e-05,3.595272291906037e-05,1.0442165300155883
2013-10-17,4.1583055321708076e-05,0.5214143619813254,0.00016814525545172482,1.0517978495036464,4.359969950001272e-05,3.4457856728682414e-05,1.0484967774181777
2013-10-18,4.3823960134694674e-05,0.5109891295684001,0.00016983585732988776,1.082578214126659,4.408411891578983e-05,3.512414874674059e-05,1.0059364507519528
2013-10-21,4.4710412594374516e-05,0.5125087110558441,0.0001712753495057083,1.0753801546750212,4.484902658757338e-05,3.490007233936106e-05,1.0031002620006308
2013-10-22,4.4371990394003997e-05,0.5143752679154451,0.00017257154321189146,1.0748133830946738,4.501104805061035e-05,3.472616097834438e-05,1.014402276096515
2013-10-23,3.6244305626284386e-05,0.5133067408144162,0.00017023316526261324,1.120832939177462,4.0319853609777994e-05,3.5360705209485683e-05,1.1124465736912343
2013-10-24,4.040389782719303e-05,0.5105293440851644,0.00016995490470289555,1.0547754198563666,4.23057299349834e-05,3.319747511702859e-05,1.047070510769146
2013-10-25,3.967999624918889e-05,0.5150624474364855,0.00017215613961752826,0.9831308225621814,4.257032405863842e-05,3.0968785648118853e-05,1.072840929502573
2013-10-28,4.081308187982178e-05,0.5252541899200821,0.00017290492068335736,0.9761291280416527,4.412379896114184e-05,3.322366561211604e-05,1.081119016962963
2013-10-29,4.2024721372673885e-05,0.5326734751497639,0.00017305739886484727,0.9384544741975814,4.542642696794827e-05,3.151880435428072e-05,1.080945345600466
2013-10-30,3.243679795796633e-05,0.5507777287466429,0.00016159991566835075,0.9613456316505784,3.9876398144914745e-05,3.185943984631074e-05,1.2293568001560795
2013-10-31,3.3498134377451295e-05,0.5670974266816196,0.0001535875124194911,0.987683903276978,4.067672131285384e-05,3.304997996273122e-05,1.214298111486313
2013-11-01,3.528785039280735e-05,0.5761908657252889,0.0001473169861529268,0.947678091677777,4.154372010878032e-05,3.167629195078911e-05,1.1772811221521189
2013-11-04,3.477448195487655e-05,0.5829419030073578,0.0001439876607780869,0.9476269738907552,4.124945804400977e-05,3.1525405054398375e-05,1.1861990668196054
2013-11-05,3.766596277267884e-05,0.5845774679881447,0.000142416589830588,0.9343365129046548,4.281509376390638e-05,3.0800139099157956e-05,1.1367051473582
2013-11-06,3.8333959556374354e-05,0.5449160225907017,0.00014555463977592063,1.3130702799356204,4.0703752138649593e-05,4.873233140053343e-05,1.0618196661576322
2013-11-07,4.0431492315281525e-05,0.5261307349456654,0.00014581136368408779,1.363438651640834,4.039701207957652e-05,4.8043025087567956e-05,0.9991471935926547
2013-11-08,4.3778322206368926e-05,0.5296954781181548,0.0001467445172200753,1.3717897335912124,4.24557741211323e-05,4.413685104844854e-05,0.9697898864419199
