Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_ALXN,Predicted_Covariance,Future_Cov_45_ALXN,Beta_Predicted
2013-04-22,7.797978274745508e-05,0.4594044228569474,0.0015679959153652818,1.3844875910567411,0.00016064183113228224,0.00010266046158289278,2.060044609928397
2013-04-23,8.499754389235151e-05,0.4605484735213349,0.0014038030103431264,1.487238778593526,0.0001590858746690886,0.00010999367317059766,1.8716526076396887
2013-04-24,7.773768893068322e-05,0.46962393037811306,0.0012713000658493652,1.493248238002756,0.00014763525085381048,0.00011144957835322666,1.8991463842648217
2013-04-25,6.90805921567358e-05,0.48474578374556127,0.0008681320625272722,1.397975228933077,0.00011870936019237173,0.00010453846953919513,1.7184183934473816
2013-04-26,7.034557142953508e-05,0.5042845627706516,0.0007834703817835376,1.4569316690786538,0.00011838736275520633,0.00010979787360926448,1.6829398119794157
2013-04-29,6.776168711759701e-05,0.5058448062286542,0.0006933123813899553,1.4875405744671637,0.00010964122481842233,0.0001108066289034547,1.6180415435664328
2013-04-30,5.8041023931509805e-05,0.5208471247218471,0.0006636179506345326,1.4940527460452613,0.00010222023293359146,0.00011113754241220573,1.7611721160228753
2013-05-01,6.311211636341748e-05,0.5296513261577649,0.0006355310880467635,1.4612078289840158,0.0001060754384955064,0.00010937390930315083,1.6807460216465238
2013-05-02,6.214021471172626e-05,0.5190198398253462,0.0006152927454284986,1.4616067491340934,0.00010148719082909238,0.00010777511909188272,1.6331966553366462
2013-05-03,7.476459886581012e-05,0.5336072729098837,0.0005903463506369519,1.4524593584532697,0.00011210453599816817,0.00010556379903964615,1.4994333909204403
2013-05-06,7.535412832838797e-05,0.5365513802459175,0.0005708614713363381,1.460125692148887,0.00011128335435313653,0.0001059803139093742,1.4768050115074192
2013-05-07,7.392273390092128e-05,0.5292519711004565,0.0005750996196916185,1.4540807731808711,0.0001091246928711899,0.00011042279891769741,1.4761993653731726
2013-05-08,6.958015556766957e-05,0.5317824939968361,0.0005621953185266414,1.454063184255733,0.00010517689525653012,0.00010991084366267041,1.5115932753878547
2013-05-09,7.111722928104653e-05,0.5295389378443567,0.0005532180040831734,1.410837862349388,0.00010503486143324358,0.00010659242146407466,1.4769256689987
2013-05-10,7.562958883543677e-05,0.5067948735803596,0.0005220546080660438,1.3732631197214455,0.00010070152550202793,0.00010414044668879345,1.3315096254343715
2013-05-13,7.357910230951406e-05,0.49774653907801863,0.0005428028660314606,1.3798598439691203,9.947330726938763e-05,0.00010475990190127283,1.3519233606703753
2013-05-14,7.590263764609063e-05,0.4990399579965059,0.00053790027727806,1.3662985221851234,0.00010083577463704157,0.00010153565510269794,1.3284884131063543
2013-05-15,7.650099964197039e-05,0.488605653537648,0.000535543000089752,1.416540164420711,9.889838881617633e-05,0.0001045541898152377,1.2927725033532524
2013-05-16,7.639729836462006e-05,0.4984816749539912,0.0005259446571275396,1.3736709203813209,9.992133361869159e-05,0.00010062789452458404,1.3079171090815118
2013-05-17,7.425705624970095e-05,0.4740246127087071,0.0005590672467884529,1.4084334094991011,9.658324244074998e-05,0.0001006676037654574,1.3006608034120521
2013-05-20,7.217439206379002e-05,0.4705613988210093,0.0005719152468377142,1.396943592109105,9.560348037345495e-05,0.00010033195074014878,1.3246177437692521
2013-05-21,7.13709588975209e-05,0.4652879435474592,0.0005832196322721527,1.3708180528870846,9.492894023697271e-05,9.856148697637942e-05,1.330077971535704
2013-05-22,7.35750525384875e-05,0.46677578243220985,0.0005835614281268448,1.351346729279621,9.672013527715858e-05,9.532280464379987e-05,1.3145778621981108
2013-05-23,7.454058968752127e-05,0.4598283147619407,0.0005892611658743119,1.3684032927738916,9.637092613754365e-05,9.65646854706054e-05,1.2928650892290563
2013-05-24,7.630250921850573e-05,0.43512094544514757,0.0006303309702500178,1.3565338887679437,9.542534141612983e-05,9.568206167537658e-05,1.2506186545302524
2013-05-28,7.438631671877e-05,0.43838589700741487,0.0006521775061487234,1.33849499298553,9.655749930423909e-05,9.345770456297008e-05,1.2980545826632468
2013-05-29,7.273626036607267e-05,0.4465307837527485,0.0006676455894068843,1.275867931626066,9.840108359560004e-05,9.114060654840623e-05,1.3528477144736266
2013-05-30,7.309916508279677e-05,0.4616992754071505,0.0006827099199192743,1.2635224678195818,0.00010314151538863179,9.003114911658675e-05,1.4109807584232616
2013-05-31,7.696255068093324e-05,0.49444526226476804,0.0006924918882216512,1.1591569957011143,0.00011414720751148184,7.655943212520234e-05,1.483152604761068
2013-06-03,7.835861755638394e-05,0.4722424632449936,0.0007122993741205636,1.2552162336149797,0.00011156801328276044,8.349859338847663e-05,1.423812935475543
2013-06-04,7.696792659140356e-05,0.4762153737808066,0.0007362263231361274,1.1967526123637688,0.0001133610803228918,7.920183750639158e-05,1.4728353139183163
2013-06-05,8.390672708275947e-05,0.46860315528257046,0.0007658482855877669,1.1504045035499122,0.00011878865672709534,7.041595144590345e-05,1.4157226822818494
2013-06-06,8.864935953499249e-05,0.4657445008189202,0.0007621329277324514,1.1243466070989343,0.00012106006414915843,6.758008390459276e-05,1.3656056263031713
2013-06-07,8.584609796353898e-05,0.4549095973956532,0.0009443046381324836,1.166672369053943,0.0001295213733156879,6.645722189370974e-05,1.5087624992658246
2013-06-10,7.344670994631798e-05,0.416186382559071,0.0009048375153740939,1.1609348962010213,0.00010729002304849495,6.626513900524963e-05,1.4607873263065558
2013-06-11,7.540176794643908e-05,0.38333637523955116,0.0009974300504464735,1.2599206069816962,0.00010512645521991178,6.937714205951848e-05,1.394217378226295
2013-06-12,7.564969572692771e-05,0.3736397969100472,0.0009514763032191001,1.3256013043129613,0.00010024338153614591,7.713639139160798e-05,1.3250995998449735
2013-06-13,7.668406692361186e-05,0.36420554053723275,0.0009146622877156406,1.3403982863294517,9.645605679409006e-05,7.186474978384904e-05,1.257837001396573
2013-06-14,7.978958283363962e-05,0.3628254233567412,0.000996691103208648,1.3195919426978029,0.00010231777766255992,7.078467851930306e-05,1.2823450634638778
2013-06-17,6.406673037804978e-05,0.3451220959089367,0.0010189933131327202,1.3875236166415876,8.818093765513317e-05,7.333919666228552e-05,1.3763920389691882
2013-06-18,5.269216623890948e-05,0.32987331077937343,0.001139866866310686,1.3747000965357807,8.084390272265976e-05,7.192981635812769e-05,1.5342679660598617
2013-06-19,5.313666894497608e-05,0.3293234135248416,0.0012535122881546033,1.378634542600922,8.499317813273623e-05,6.853701922348504e-05,1.599520252591447
2013-06-20,6.610900161714408e-05,0.3222851786592786,0.0013270210453564487,1.3876896416403668,9.545738610347061e-05,4.829091611643457e-05,1.4439393088446764
2013-06-21,6.524441916700448e-05,0.3000161701138312,0.0015087444619512566,1.331582157680773,9.41291618892899e-05,4.6725821883173854e-05,1.4427159148792463
2013-06-24,5.5679700730278476e-05,0.3218187543333688,0.0013784229465775436,1.3518759433295289,8.915609591117601e-05,5.074326996635954e-05,1.6012315932347165
2013-06-25,5.683904438603972e-05,0.345492568919422,0.001290142955177782,1.433393908472263,9.355801786314777e-05,5.152690487545925e-05,1.6460167280033762
2013-06-26,5.616484134519195e-05,0.33857882176152787,0.0011195129001520872,1.2496250861848628,8.489978857063428e-05,4.255424356073446e-05,1.5116180610007584
2013-06-27,5.600093181678947e-05,0.34737424182880583,0.0010690523380814036,1.2777100072506098,8.499526307734964e-05,4.304513792006169e-05,1.5177473002666622
2013-06-28,5.651835513949762e-05,0.3687776641758929,0.0013402788124885498,1.2703336364738105,0.00010149787325127966,4.2674944872545235e-05,1.7958391216581653
2013-07-01,4.0959150997653995e-05,0.3444900855172796,0.0011957817304365417,1.216876484569153,7.623916959398454e-05,4.173687343901239e-05,1.8613464326531395
2013-07-02,4.708768430286185e-05,0.32528970367093546,0.0011065859934551898,1.207094714921197,7.425343819623124e-05,4.1346807194269955e-05,1.5769184510888834
2013-07-03,4.5307854285029834e-05,0.3203166915492602,0.0010101696838766244,1.2089138470972698,6.85272782694572e-05,4.1408624833996515e-05,1.5124812099543479
2013-07-05,5.048108536897671e-05,0.3067821755915791,0.0009410846053828888,1.266209195273558,6.686653202736392e-05,4.2727185838942135e-05,1.3245858629746683
2013-07-08,5.858594159480322e-05,0.2867801190806139,0.0008686854316177946,1.352153037571992,6.469593846002714e-05,4.623559038028911e-05,1.104291178035208
2013-07-09,6.185296409698371e-05,0.2788759738135909,0.0008514197181999273,1.3487876581832972,6.399752962191734e-05,4.498428910818625e-05,1.0346719927855197
2013-07-10,6.043816195282401e-05,0.28376540082533935,0.0007730747966452673,1.3614475888173667,6.13374649509367e-05,4.572131816205522e-05,1.0148797211737621
2013-07-11,6.428746384905295e-05,0.29050257425582565,0.000743567198524037,1.4289663961714996,6.351455261599764e-05,4.2493523857491777e-05,0.9879772635786332
2013-07-12,6.999194674271863e-05,0.2828719120064393,0.000504189061713701,1.3680575876084309,5.313865677907113e-05,4.160945629125797e-05,0.7592110128669799
2013-07-15,7.060701256657018e-05,0.28144674452444823,0.0004665139380871581,1.523615910532997,5.108018479096353e-05,4.649998363901325e-05,0.7234435070143177
2013-07-16,3.5042919617133015e-05,0.3076982362191826,0.0005032118604200711,1.4872690716698749,4.086020887063687e-05,4.882596105465271e-05,1.1660046970133076
2013-07-17,3.792838595062833e-05,0.34154667366835184,0.0004922966404438101,1.4965394665491552,4.6670846379147756e-05,4.92016420847972e-05,1.2304991422492788
2013-07-18,3.7451029819475974e-05,0.36044937561239726,0.0004883724220929045,1.326713655951719,4.8747430145196296e-05,4.7427866720528916e-05,1.3016312336448959
2013-07-19,4.0860668714576163e-05,0.3796795648422959,0.0004917229452891695,1.3359387871747612,5.381832725677308e-05,4.838171840284359e-05,1.3171181223858568
2013-07-22,3.950888193740232e-05,0.38270677246361334,0.0005041314252275109,1.313180525883218,5.401139603254803e-05,4.762323321958256e-05,1.367069716579766
2013-07-23,3.3171208880188284e-05,0.40231967319006046,0.0004639955209062906,1.2784890419395567,4.9912441417691786e-05,4.647701502505478e-05,1.5046916619159547
2013-07-24,3.471216593235655e-05,0.41280576272224306,0.00045523331311081796,1.341083743786076,5.189238429441865e-05,4.875823035587399e-05,1.4949336320741586
2013-07-25,3.488954269695917e-05,0.41335002240561625,0.00044012783200276655,1.3522018322143547,5.122182173354111e-05,4.966767350549362e-05,1.468113875221569
2013-07-26,3.343176772700175e-05,0.41157674617552126,0.0004123045383499218,1.3113127545898826,4.8321405449005126e-05,4.8952541824638e-05,1.445373928282515
2013-07-29,3.360094972876798e-05,0.4197807160221965,0.0003988938829073972,1.2726718671680737,4.859895697911946e-05,4.9048755964972386e-05,1.4463566468036677
2013-07-30,3.816574763863081e-05,0.43523715539577934,0.0003468920704300704,1.2792396462933624,5.007950604301956e-05,4.933264436337032e-05,1.31215839179133
2013-07-31,3.750748633018741e-05,0.4471706688591258,0.0003366302979870215,1.3339847224993644,5.024685567382562e-05,5.400971621615206e-05,1.3396487098999512
2013-08-01,4.226173154810077e-05,0.4390941038064735,0.0003347091454595387,1.420758617529832,5.222338740891374e-05,5.5050396123969336e-05,1.2357133864587393
2013-08-02,4.130983358011611e-05,0.4476624588234295,0.0003333629669879416,1.4451883195946555,5.2533468378576104e-05,5.814160102487885e-05,1.2716940211509913
2013-08-05,3.7225611971094185e-05,0.42387264824410426,0.00034704886252765973,1.6623121241275207,4.817831745177449e-05,7.153441731007828e-05,1.2942249945866602
2013-08-06,4.1983018398946586e-05,0.49648368355368755,0.00032883503499588654,1.6038727585029526,5.833522149332144e-05,6.814475502985342e-05,1.3894956512889782
2013-08-07,4.81253999850549e-05,0.5306854683628361,0.0003289645945000712,1.5841335475103693,6.677270205634527e-05,8.379084721485262e-05,1.3874731862401393
2013-08-08,4.5117615842124565e-05,0.5166664156213603,0.0003246147701150951,1.5772175088670666,6.252697835924476e-05,8.44181550614533e-05,1.3858661897835869
2013-08-09,4.7210405389653165e-05,0.5434296319399733,0.0003206649103422513,1.54940510829949,6.6863314287282e-05,8.312880276759111e-05,1.4162834175098198
2013-08-12,4.729046229109182e-05,0.5681222436895137,0.0002931343810407143,1.4542459540328354,6.689011655396748e-05,7.978801651236202e-05,1.4144525833186385
2013-08-13,5.1414947954433665e-05,0.5942698929541196,0.0002985294085316657,1.4762877482597554,7.362443737307061e-05,8.701437694387636e-05,1.4319656112133
2013-08-14,5.361675369996386e-05,0.6213306683672454,0.00029606206829380533,1.4591962691653124,7.828245422174792e-05,8.624819016409152e-05,1.4600371865072594
2013-08-15,5.120699157562921e-05,0.6378492502433756,0.0002867494836054218,1.3139970929963127,7.729190340437144e-05,7.20794812118281e-05,1.509401373252256
2013-08-16,4.9139520575593413e-05,0.6376969694804163,0.0002876032080779148,1.313681476888506,7.581003089918624e-05,7.151655522358897e-05,1.542750723067484
2013-08-19,5.1240075352845624e-05,0.638242602474849,0.0002882298143712018,1.3481327151012958,7.756398625424611e-05,7.221646127449954e-05,1.5137367718554415
2013-08-20,5.687877447837599e-05,0.6298002293054433,0.00028729213426567613,1.2826020564624068,8.050814080176586e-05,6.940253747860422e-05,1.415433815866993
2013-08-21,5.746511661394483e-05,0.615438612415828,0.0002842968751282623,1.3654824576422817,7.866343910383683e-05,7.228905345852932e-05,1.3688902718549063
2013-08-22,5.43081375808944e-05,0.6043563248002506,0.0002858039107904237,1.4534797359598464,7.529386826898079e-05,7.531242278656075e-05,1.386419634752291
2013-08-23,4.6628310947370826e-05,0.5838638159652837,0.00029667486391094693,1.4693178075428022,6.867153880602445e-05,7.59892140620642e-05,1.4727434344240717
2013-08-26,5.7057237442025364e-05,0.5895208941104896,0.0003065968151036182,1.496780511674285,7.797194934842525e-05,7.707049876210337e-05,1.3665566866543595
2013-08-27,6.26349019454684e-05,0.5754961449009828,0.00032470109842968524,1.5199080132744285,8.207152411374243e-05,6.881511330688925e-05,1.3103161586362198
2013-08-28,6.352118414260544e-05,0.5606458835633265,0.00033996515498598484,1.5473708245352524,8.238822255614423e-05,7.063049180598922e-05,1.2970196268882863
2013-08-29,6.345432123592429e-05,0.5595663009477162,0.0003752694047346256,1.54690871682706,8.634828821921208e-05,7.063316771622707e-05,1.3607944508328695
2013-08-30,6.533098257867051e-05,0.5667908417619442,0.00038558152182987046,1.515193348773471,8.995815213419364e-05,6.850496326836112e-05,1.376960036164579
2013-09-03,6.741624909395761e-05,0.5762001573369243,0.0003956183611977614,1.5484042206788575,9.410092339983181e-05,7.052892556549984e-05,1.3958196230805415
2013-09-04,5.29054408502055e-05,0.5553867850510986,0.0004256128778555181,1.450423667870139,8.33399222005144e-05,6.499768760827319e-05,1.5752618419054472
2013-09-05,5.526096611110341e-05,0.5416453731041168,0.0004421098263491067,1.4465314459421297,8.46621626494996e-05,7.131200520350925e-05,1.5320427529132303
2013-09-06,5.903493096893949e-05,0.5361194670739243,0.00045315362804395194,1.498839506560517,8.768773207508434e-05,7.884435871009828e-05,1.4853533431117278
2013-09-09,5.950680039687122e-05,0.534754938980505,0.0004610292316735749,1.512501494848442,8.857320004782242e-05,7.729880709156959e-05,1.4884550918062713
2013-09-10,6.058865375686932e-05,0.5314842486858208,0.00048188951056806015,1.5189055976426726,9.081545977674457e-05,7.664653072096447e-05,1.4988855857594994
2013-09-11,5.2548421709793746e-05,0.50950191731535,0.00048794840423762063,1.5031936532005714,8.158543095639453e-05,7.733737008748867e-05,1.5525762392439084
2013-09-12,5.463125330927889e-05,0.49742398191041653,0.0005180493618578518,1.5406832904080623,8.368215837319406e-05,7.922646944420386e-05,1.5317634742782114
2013-09-13,5.629719144726608e-05,0.48571579620815275,0.0005228584313544629,1.5784217064011945,8.33331215215226e-05,8.146066576585477e-05,1.4802358586499158
2013-09-16,5.4138744378514925e-05,0.4814098926180192,0.0008045503387048189,1.6433654750293782,0.00010047215351808145,8.490118367170232e-05,1.855827183867124
2013-09-17,5.7555509167455784e-05,0.5006180948675634,0.0008899413892275537,1.670754705871221,0.00011330020507799349,8.628905346285467e-05,1.96853796824819
2013-09-18,6.204530316157312e-05,0.5030596644229905,0.0008489569366586624,1.6691659425569376,0.0001154560732811197,8.249281294623784e-05,1.8608350253436392
2013-09-19,6.178297806302708e-05,0.5066259947321197,0.0008399356607484565,1.67239034459533,0.00011541038738406372,8.441310620135817e-05,1.8679965097559614
2013-09-20,6.675064824066973e-05,0.5022426441044217,0.0008481489141387003,1.7855542791596608,0.0001195026081203406,8.391912139276756e-05,1.790283858959294
2013-09-23,6.644616634370019e-05,0.5123147766556914,0.0008577318274085179,1.784789681295898,0.00012230595686028538,8.266178912846258e-05,1.8406774023296426
2013-09-24,6.687102886618699e-05,0.5160413268272417,0.0008661926662327295,1.812874338115039,0.00012419689461941558,8.343601934570933e-05,1.8572601128650366
2013-09-25,5.221698153901886e-05,0.5038286832275342,0.0008537067088477541,1.812180557813012,0.00010637586811528824,8.265561365027075e-05,2.0371891476683586
2013-09-26,5.0374063840171386e-05,0.5027570861886558,0.0008267899981151687,1.758216221778348,0.00010260282104055892,8.015694534173108e-05,2.036818418424624
2013-09-27,5.122431082106018e-05,0.49793149880481025,0.0008108018403359872,1.7981305964422734,0.00010147639381648928,8.114362700470428e-05,1.9810201872890527
2013-09-30,5.1567877421329924e-05,0.4916515209889548,0.0008210548845139831,1.8407024795606683,0.00010116565774494408,8.253220331881028e-05,1.9617960405540973
2013-10-01,5.3629225784131454e-05,0.48290495121093246,0.0007878792627531459,1.8442930588439552,9.926411086020481e-05,8.10342613390196e-05,1.8509331322395564
2013-10-02,4.9785428743887e-05,0.5064101954235537,0.0008250950470982299,1.82542770042306,0.0001026373797869645,8.134221178735593e-05,2.061594775350148
2013-10-03,5.1677659876475144e-05,0.5136095685092545,0.0007739237098583116,1.8406142271753756,0.00010271493639784734,8.108595680105478e-05,1.9876081200922477
2013-10-04,4.988490741732951e-05,0.520525354967843,0.000733877852497529,1.8203200110927449,9.959519012026927e-05,7.878276776979672e-05,1.9964994479607057
2013-10-07,5.300164613196136e-05,0.5227634142605102,0.0006998898603387961,1.8120845029781607,0.0001006849863916096,7.516270924615274e-05,1.8996577227229543
2013-10-08,5.7418241986777646e-05,0.5487013254153703,0.000625726866551035,1.6349851086850788,0.00010400479351962856,6.74040536036635e-05,1.811354543797752
2013-10-09,4.671951297786224e-05,0.5145961124642735,0.0006145918327120476,1.5892329968861387,8.719850653382139e-05,6.637892584783333e-05,1.8664258459873047
2013-10-10,5.493659376391755e-05,0.5059887149940744,0.0005801483827941183,1.647204815601064,9.033191934285033e-05,5.398971326251694e-05,1.6442941426445061
2013-10-11,5.397060840252837e-05,0.49543845988532337,0.000567838203098629,1.6483738844773732,8.673226293317611e-05,5.393821212988739e-05,1.6070277045295074
2013-10-14,5.390763459317086e-05,0.48107543625931654,0.0005531844526760842,1.7032408857159564,8.307556491378174e-05,5.609246575465257e-05,1.5410723460737032
2013-10-15,5.553151341989191e-05,0.4651074564795343,0.0005687506063458541,1.9591758509996056,8.265782877350367e-05,7.222759328655911e-05,1.488485072403859
2013-10-16,4.144281603770634e-05,0.47780189579176396,0.0005480261941883967,1.9589248055497983,7.200674113247728e-05,6.552207461013658e-05,1.737496338737277
2013-10-17,4.1583055321708076e-05,0.47985463286682506,0.0005339990816628319,2.0222437376654523,7.150528554088156e-05,6.625054901551237e-05,1.719577481444776
2013-10-18,4.3823960134694674e-05,0.4505362679120205,0.0005312036495151791,2.137584345734717,6.874103901086242e-05,6.93537238589826e-05,1.5685720505308995
2013-10-21,4.4710412594374516e-05,0.4470085028390388,0.0005147109797213327,2.1152171417202488,6.781126394525887e-05,6.864663713438374e-05,1.5166772125424517
2013-10-22,4.4371990394003997e-05,0.44502265577155403,0.0005021822129270386,2.1092357791900214,6.643045688365549e-05,6.814732897960671e-05,1.4971259187109232
2013-10-23,3.6244305626284386e-05,0.4586685361885192,0.0004954721593963062,2.2294210619767543,6.146508259388546e-05,7.033510365802801e-05,1.695854880699134
2013-10-24,4.040389782719303e-05,0.4725656593928965,0.00044391859939184525,2.1365701199166325,6.328859606875641e-05,6.724534157363878e-05,1.566398280171902
2013-10-25,3.967999624918889e-05,0.47662621760110824,0.00038966315219780384,1.9621524837117688,5.926638101120422e-05,6.180813202319358e-05,1.4936085336050329
2013-10-28,4.081308187982178e-05,0.47421700699761493,0.00039346945627895567,1.8007147556616852,6.009416886049274e-05,6.12893757457411e-05,1.4724241858883889
2013-10-29,4.2024721372673885e-05,0.46950109875116963,0.0003981989273928076,1.8416951667642,6.073500579293152e-05,6.185492342726492e-05,1.4452209035328378
2013-10-30,3.243679795796633e-05,0.5080730272353018,0.0003949073825621394,1.9446332135060909,5.750329801806485e-05,6.444604609318543e-05,1.772779732838651
2013-10-31,3.3498134377451295e-05,0.5453799618836761,0.0003878874766087186,1.9568613628178124,6.216735162629181e-05,6.548069540912154e-05,1.8558451920277301
2013-11-01,3.528785039280735e-05,0.5702087615455093,0.00038754646245100886,1.9554043378275805,6.668196303364581e-05,6.535970307935204e-05,1.889657836659766
2013-11-04,3.477448195487655e-05,0.5808373666558216,0.0003889640219200719,1.9745280006099533,6.755221569352838e-05,6.568807845866238e-05,1.9425800729737481
2013-11-05,3.766596277267884e-05,0.5796083081100037,0.0003831664802896782,1.9151882809916896,6.963104183908702e-05,6.313364043993139e-05,1.8486462767279688
2013-11-06,3.8333959556374354e-05,0.5685841085168291,0.00037258975851103083,2.104300486133003,6.795196407784394e-05,7.809747141757375e-05,1.7726309743169895
2013-11-07,4.0431492315281525e-05,0.5655476062774017,0.0003641172859628105,2.337297681979598,6.861984025206427e-05,8.235856526241504e-05,1.697187917699705
2013-11-08,4.3778322206368926e-05,0.5714783154017188,0.0003521239521678017,2.3149776443914902,7.095403474921544e-05,7.448358955385209e-05,1.62075728747076
2013-11-11,4.088414418239951e-05,0.5687047393269907,0.0003445616103083092,2.2754800032072464,6.749906349135653e-05,7.343386373072027e-05,1.6509838921959055
2013-11-12,3.99781619662566e-05,0.5621382062291082,0.0003387136390439296,2.248446725737156,6.541402272511067e-05,7.347370161505142e-05,1.6362438768526455
2013-11-13,4.4902541372157916e-05,0.5961407808341369,0.0003353530887449899,2.333478237793328,7.315355705028804e-05,7.373945570223256e-05,1.6291629563677064
2013-11-14,4.545126757048379e-05,0.6207657678922828,0.00032819833718701483,2.288288213569673,7.581741058116962e-05,7.134357705153448e-05,1.6681033254704145
