Date,Code,Symbol,Close,Volume,Adjustment Factor,Adj_Close,Log_Return,SPY_Return,Beta_45d,Future_Beta_45d,Variance_45d,Variance_45d_MA,Variance_5d_MA,MA_45d,MA_5d
2010-01-05,45496,CELG,55.09,3352819.0,0.5,27.545,-0.011729810569176977,0.0026436391850606,,0.833318989497521,,,,,
2010-01-06,45496,CELG,56.39,4136049.0,0.5,28.195,0.023323626334465608,0.0007037917067137724,,0.8316675725154873,,,,,
2010-01-07,45496,CELG,55.89,2500272.0,0.5,27.945,-0.008906364537483936,0.004212380076925267,,0.8443252864787444,,,,,
2010-01-08,45496,CELG,57.27,4620555.0,0.5,28.635,0.024391453124159267,0.00332226219197786,,0.8401084663096309,,,,,
2010-01-11,45496,CELG,57.27,9029721.0,0.5,28.635,0.0,0.0013955519055172563,,0.8687183546120719,,,,,0.005415780870392793
2010-01-12,45496,CELG,56.99,5379031.0,0.5,28.495,-0.004901112558857796,-0.00937000594207626,,0.8700340678435871,,,,,0.006781520472456629
2010-01-13,45496,CELG,57.68,3909250.0,0.5,28.84,0.01203467912978545,0.008410773254615995,,0.8768451961524735,,,,,0.0045237310315205965
2010-01-14,45496,CELG,58.13,3425335.0,0.5,29.065,0.007771388736565614,0.002700938257075907,,0.8686840892908487,,,,,0.007859281686330506
2010-01-15,45496,CELG,57.52,4493585.0,0.5,28.76,-0.010549168300467981,-0.011287690394680128,,0.849590402483953,,,,,0.0008711574014050573
2010-01-19,45496,CELG,58.74,3996388.0,0.5,29.37,0.020988212357682796,0.012418174449160133,,0.8428504435408618,,,,,0.005068799872941616
2010-01-20,45496,CELG,58.02,3484940.0,0.5,29.01,-0.012333147077216005,-0.010220661148887651,,0.8348902675465221,,,,,0.003582392969269975
2010-01-21,45496,CELG,57.79,3796507.0,0.5,28.895,-0.003972028363571394,-0.019416364211104684,,0.8993515544644389,,,,,0.00038105147059860585
2010-01-22,45496,CELG,58.57,5743612.0,0.5,29.285,0.013406869772004316,-0.022544071865518076,,1.1499141109662472,,,,,0.0015081476776863463
2010-01-25,45496,CELG,58.31,4290792.0,0.5,29.155,-0.004449014867626247,0.005114633489588099,,1.1614285306140657,,,,,0.0027281783642546936
2010-01-26,45496,CELG,57.86,2920237.0,0.5,28.93,-0.007747305686075689,-0.004199385393481015,,1.1634033681942046,,,,,-0.0030189252444970034
2010-01-27,45496,CELG,58.11,3623696.0,0.5,29.055,0.004311466539025266,0.00474583349451048,,1.1547814990377874,,,,,0.00030999747875125084
2010-01-28,45496,CELG,56.8,4925783.0,0.5,28.4,-0.022801440359908613,-0.01153858955649378,,1.0936866147839073,,,,,-0.003455884920516193
2010-01-29,45496,CELG,56.78,3243541.0,0.5,28.39,-0.00035217468228048067,-0.010928058373635528,,1.1491126320851073,,,,,-0.006207693811373152
2010-02-01,45496,CELG,56.96,2381680.0,0.5,28.48,0.0031651160588952424,0.015431121627790404,,1.2092748391517476,,,,,-0.0046848676260688536
2010-02-02,45496,CELG,57.75,2776527.0,0.5,28.875,0.013774082298182475,0.012030768513439743,,1.208444951165768,,,,,-0.00038059002921722146
2010-02-03,45496,CELG,58.31,3445114.0,0.5,29.155,0.009650255832161768,-0.004995242211100722,,1.2007172437023201,,,,,0.0006871678294100792
2010-02-04,45496,CELG,55.83,4317845.0,0.5,27.915,-0.04346224591179567,-0.031352269690766106,,1.1057889894403699,,,,,-0.0034449932809673322
2010-02-05,45496,CELG,55.16,4711702.0,0.5,27.58,-0.012073306397168033,0.002064759062967673,,1.0784026507974505,,,,,-0.005789219623944843
2010-02-08,45496,CELG,54.77,2335564.0,0.5,27.385,-0.007095454129470997,-0.007245385730093096,,0.9063491711783347,,,,,-0.00784133366161809
2010-02-09,45496,CELG,55.5,2926769.0,0.5,27.75,0.013240421956758739,0.01248197895702856,,0.8808179949816237,,,,,-0.007948065729902837
2010-02-10,45496,CELG,56.62,4060607.0,0.5,28.31,0.01997925893136473,-0.00196051036048179,,0.7315251826523875,,,,,-0.005882265110062244
2010-02-11,45496,CELG,57.17,3158592.0,0.5,28.585,0.009667005592126533,0.010411918918535825,,0.7148640710891787,,,,,0.004743585190722195
2010-02-12,45496,CELG,56.89,2941998.0,0.5,28.445,-0.004909706513323967,-0.0008326780330307535,,0.7113574139918792,,,,,0.006176305167491008
2010-02-16,45496,CELG,57.93,2798179.0,0.5,28.965,0.018115806345976832,0.01561240270641446,,0.731779026101562,,,,,0.011218557262580572
2010-02-17,45496,CELG,59.08,2876825.0,0.5,29.54,0.01965707255464634,0.004727281530708339,,0.6958634279452182,,,,,0.012501887382158095
2010-02-18,45496,CELG,59.89,5661926.0,0.5,29.945,0.013617088613192002,0.005877848455112548,,0.7166565159943091,,,,,0.011229453318523546
2010-02-19,45496,CELG,60.04,3791368.0,0.5,30.02,0.002501460488890166,0.002071606235124907,,0.751282723911113,,,,,0.009796344297876274
