Date,Code,Symbol,Close,Volume,Adjustment Factor,Adj_Close,Log_Return,SPY_Return,Beta_45d,Future_Beta_45d,Variance_45d,Variance_45d_MA,Variance_5d_MA,MA_45d,MA_5d
2010-01-05,51646,LLY,35.19,7517377.0,1.0,35.19,-0.017744445299071956,0.0026436391850606,,0.8351970820882335,,,,,
2010-01-06,51646,LLY,35.45,7661582.0,1.0,35.45,0.007361301644642895,0.0007037917067137724,,0.8344786588763485,,,,,
2010-01-07,51646,LLY,35.27,5997082.0,1.0,35.27,-0.005090508730175849,0.004212380076925267,,0.8422638635515942,,,,,
2010-01-08,51646,LLY,35.0,5624504.0,1.0,35.0,-0.007684682758546995,0.00332226219197786,,0.8456458324150768,,,,,
2010-01-11,51646,LLY,35.48,4796984.0,1.0,35.48,0.013621095951964916,0.0013955519055172563,,0.83782805463235,,,,,-0.001907447838237398
2010-01-12,51646,LLY,35.36,4700745.0,1.0,35.36,-0.003387919671936003,-0.00937000594207626,,0.8467372398989876,,,,,0.0009638572871897927
2010-01-13,51646,LLY,35.85,5320841.0,1.0,35.85,0.013762329276186631,0.008410773254615995,,0.8293101953214421,,,,,0.00224406281349854
2010-01-14,51646,LLY,36.0,6417224.0,1.0,36.0,0.004175371410480592,0.002700938257075907,,0.834815336817418,,,,,0.004097238841629828
2010-01-15,51646,LLY,35.82,6519519.0,1.0,35.82,-0.005012541823544286,-0.011287690394680128,,0.8415214567467418,,,,,0.00463166702863037
2010-01-19,51646,LLY,37.41,17800000.0,1.0,37.41,0.04343165172748901,0.012418174449160133,,0.7535474079834269,,,,,0.010593778183735188
2010-01-20,51646,LLY,37.3,8851137.0,1.0,37.3,-0.002944721710284903,-0.010220661148887651,,0.7714559925244004,,,,,0.010682417776065408
2010-01-21,51646,LLY,36.11,11000000.0,1.0,36.11,-0.032423491360403456,-0.019416364211104684,,0.6877952571955959,,,,,0.0014452536487473897
2010-01-22,51646,LLY,35.52,7247677.0,1.0,35.52,-0.016473917165397013,-0.022544071865518076,,0.6859066428787051,,,,,-0.0026846040664281314
