Date,Code,Symbol,Close,Volume,Adjustment Factor,Adj_Close,Log_Return,SPY_Return,Beta_45d,Future_Beta_45d,Variance_45d,Variance_45d_MA,Variance_5d_MA,MA_45d,MA_5d
2010-01-05,59746,IVV,113.98,2784094.0,1.0,113.98,0.0028994441083013116,0.0026436391850606,,1.0028604701710233,,,,,
2010-01-06,59746,IVV,114.07,3912789.0,1.0,114.07,0.0007893006329528245,0.0007037917067137724,,1.0028637490604653,,,,,
2010-01-07,59746,IVV,114.57,2977514.0,1.0,114.57,0.004373694865728011,0.004212380076925267,,1.002726120669328,,,,,
2010-01-08,59746,IVV,114.96,2887536.0,1.0,114.96,0.0033982518652349893,0.00332226219197786,,1.0028910328991791,,,,,
2010-01-11,59746,IVV,115.12,3100423.0,1.0,115.12,0.0013908208083430271,0.0013955519055172563,,1.002533301611666,,,,,0.0025703024561120327
2010-01-12,59746,IVV,114.06,3453855.0,1.0,114.06,-0.009250436850719601,-0.00937000594207626,,1.0028414913670305,,,,,0.0001403262643078499
2010-01-13,59746,IVV,114.96,5017670.0,1.0,114.96,0.007859616042376703,0.008410773254615995,,0.9953572456799528,,,,,0.0015543893461926256
2010-01-14,59746,IVV,115.3,2607957.0,1.0,115.3,0.002953185504243979,0.002700938257075907,,0.9952126945361087,,,,,0.0012702874738958192
2010-01-15,59746,IVV,114.0,5227668.0,1.0,114.0,-0.011338978880517894,-0.011287690394680128,,0.9948997714196564,,,,,-0.0016771586752547575
2010-01-19,59746,IVV,115.41,3430436.0,1.0,115.41,0.01229255703781799,0.012418174449160133,,0.995584622755681,,,,,0.0005031885706402349
2010-01-20,59746,IVV,114.27,7105871.0,1.0,114.27,-0.009926936273691064,-0.010220661148887651,,0.9983588074880914,,,,,0.0003678886860459425
2010-01-21,59746,IVV,112.03,9015925.0,1.0,112.03,-0.019797376587990405,-0.019416364211104684,,0.9956877500437415,,,,,-0.005163509840027479
2010-01-22,59746,IVV,109.61,7485762.0,1.0,109.61,-0.02183808134299992,-0.022544071865518076,,0.9989619679322053,,,,,-0.010121763209476258
2010-01-25,59746,IVV,110.16,3415660.0,1.0,110.16,0.005005243192767446,0.005114633489588099,,0.9991179967281171,,,,,-0.006852918794819191
