Date,Code,Symbol,Close,Volume,Adjustment Factor,Adj_Close,Log_Return,SPY_Return,Beta_45d,Future_Beta_45d,Variance_45d,Variance_45d_MA,Variance_5d_MA,MA_45d,MA_5d
2010-01-05,55259,REGN,25.1,628284.0,1.0,25.1,0.018902634005291758,0.0026436391850606,,1.5230776365385619,,,,,
2010-01-06,55259,REGN,24.72,599213.0,1.0,24.72,-0.015255213548248256,0.0007037917067137724,,1.5262630988140984,,,,,
2010-01-07,55259,REGN,24.57,433882.0,1.0,24.57,-0.006086446056402217,0.004212380076925267,,1.5370747466880226,,,,,
2010-01-08,55259,REGN,24.37,445146.0,1.0,24.37,-0.008173318895972899,0.00332226219197786,,1.52394946296265,,,,,
2010-01-11,55259,REGN,24.84,369056.0,1.0,24.84,0.01910238942816318,0.0013955519055172563,,1.5006501593912307,,,,,0.0016980089865663132
2010-01-12,55259,REGN,24.51,351886.0,1.0,24.51,-0.013374059525256755,-0.00937000594207626,,1.5026497481944638,,,,,-0.0047573297195433895
2010-01-13,55259,REGN,24.65,288555.0,1.0,24.65,0.005695702948677894,0.008410773254615995,,1.5641111141539816,,,,,-0.0005671464201581596
2010-01-14,55259,REGN,24.62,283415.0,1.0,24.62,-0.0012177797323915927,0.002700938257075907,,1.586168689204817,,,,,0.0004065868446439652
2010-01-15,55259,REGN,23.88,510432.0,1.0,23.88,-0.030517832231906232,-0.011287690394680128,,1.616908476883809,,,,,-0.004062315822542702
2010-01-19,55259,REGN,25.98,821984.0,1.0,25.98,0.08428572271805214,0.012418174449160133,,1.440380743948333,,,,,0.008974350835435092
2010-01-20,55259,REGN,25.57,731366.0,1.0,25.57,-0.015907221939358247,-0.010220661148887651,,1.4145924192675539,,,,,0.008467718352614792
2010-01-21,55259,REGN,26.14,814017.0,1.0,26.14,0.022046918892980667,-0.019416364211104684,,1.691902409807047,,,,,0.011737961541475347
2010-01-22,55259,REGN,25.97,700609.0,1.0,25.97,-0.006524682521418923,-0.022544071865518076,,1.9641396785905585,,,,,0.010676580983669881
2010-01-25,55259,REGN,26.15,468840.0,1.0,26.15,0.00690716483627473,0.005114633489588099,,1.963331975258523,,,,,0.018161580397306074
2010-01-26,55259,REGN,26.28,451712.0,1.0,26.28,0.004959003105477988,-0.004199385393481015,,2.003912917513836,,,,,0.002296236474791242
2010-01-27,55259,REGN,27.03,462136.0,1.0,27.03,0.028139166671946405,0.00474583349451048,,1.9697973591313427,,,,,0.011105514197052172
2010-01-28,55259,REGN,26.39,574475.0,1.0,26.39,-0.023962209773123553,-0.01153858955649378,,1.9785243799466712,,,,,0.0019036884638313281
2010-01-29,55259,REGN,26.66,480868.0,1.0,26.66,0.01017916423532989,-0.010928058373635528,,2.1424977480119773,,,,,0.00524445781518109
2010-02-01,55259,REGN,26.51,908582.0,1.0,26.51,-0.005642294449628395,0.015431121627790404,,2.2982135179734877,,,,,0.002734565958000466
2010-02-02,55259,REGN,28.0,830662.0,1.0,28.0,0.05468248987426966,0.012030768513439743,,2.163534765414349,,,,,0.012679263311758799
2010-02-03,55259,REGN,28.65,1425949.0,1.0,28.65,0.022948932985544568,-0.004995242211100722,,2.2332821452175353,,,,,0.011641216574478431
2010-02-04,55259,REGN,25.63,1082644.0,1.0,25.63,-0.11138990278476885,-0.031352269690766106,,1.4322798704037853,,,,,-0.005844322027850626
2010-02-05,55259,REGN,25.73,720384.0,1.0,25.73,0.0038940859176730984,0.002064759062967673,,1.438877422079381,,,,,-0.007101337691381986
2010-02-08,55259,REGN,25.77,432585.0,1.0,25.77,0.0015533983706208624,-0.007245385730093096,,1.703945928732634,,,,,-0.005662199127332133
2010-02-09,55259,REGN,26.26,440040.0,1.0,26.26,0.018835844210376422,0.01248197895702856,,1.6936829246713496,,,,,-0.01283152826011078
2010-02-10,55259,REGN,26.57,346411.0,1.0,26.57,0.011735890897071935,-0.00196051036048179,,1.3161392657680369,,,,,-0.015074136677805309
