Date,Code,Symbol,Close,Volume,Adjustment Factor,Adj_Close,Log_Return,SPY_Return,Beta_45d,Future_Beta_45d,Variance_45d,Variance_45d_MA,Variance_5d_MA,MA_45d,MA_5d
2010-01-05,44783,BMY,25.23,17000000.0,1.0,25.23,-0.015729777723013295,0.0026436391850606,,0.7594614403927359,,,,,
2010-01-06,44783,BMY,25.22,15500000.0,1.0,25.22,-0.0003964321161929658,0.0007037917067137724,,0.7597484930965097,,,,,
2010-01-07,44783,BMY,25.24,15800000.0,1.0,25.24,0.0007927071362389057,0.004212380076925267,,0.7622181201368317,,,,,
2010-01-08,44783,BMY,24.82,18700000.0,1.0,24.82,-0.01678025789655123,0.00332226219197786,,0.7669945884374562,,,,,
2010-01-11,44783,BMY,25.08,14100000.0,1.0,25.08,0.010420935988258617,0.0013955519055172563,,0.7582581670229293,,,,,-0.004338564922251994
2010-01-12,44783,BMY,24.81,11900000.0,1.0,24.81,-0.01082391806101028,-0.00937000594207626,,0.7477941840475237,,,,,-0.0033573929898513904
2010-01-13,44783,BMY,24.99,14400000.0,1.0,24.99,0.007228947143151292,0.008410773254615995,,0.7387650728400865,,,,,-0.001832317137982539
2010-01-14,44783,BMY,25.05,11400000.0,1.0,25.05,0.002398082684012846,0.002700938257075907,,0.754027919159106,,,,,-0.0015112420284277514
2010-01-15,44783,BMY,25.07,13400000.0,1.0,25.07,0.000798084639328239,-0.011287690394680128,,0.7849421086103403,,,,,0.0020044264787481424
2010-01-19,44783,BMY,25.65,19400000.0,1.0,25.65,0.022871659446576362,0.012418174449160133,,0.7509011619118249,,,,,0.004494571170411692
2010-01-20,44783,BMY,25.46,16400000.0,1.0,25.46,-0.007434978487517978,-0.010220661148887651,,0.7477983308611812,,,,,0.005172359085110152
2010-01-21,44783,BMY,24.95,16800000.0,1.0,24.95,-0.02023477093173289,-0.019416364211104684,,0.7138136627595085,,,,,-0.0003203845298666852
2010-01-22,44783,BMY,24.6,15900000.0,1.0,24.6,-0.014127379259210452,-0.022544071865518076,,0.7318948835804133,,,,,-0.0036254769185113445
2010-01-25,44783,BMY,24.33,11300000.0,1.0,24.33,-0.011036286142885997,0.005114633489588099,,0.7526455846608859,,,,,-0.005992351074954192
2010-01-26,44783,BMY,24.3,13500000.0,1.0,24.3,-0.0012338064489283214,-0.004199385393481015,,0.7553994552778168,,,,,-0.010813444254055128
2010-01-27,44783,BMY,24.3,12400000.0,1.0,24.3,0.0,0.00474583349451048,,0.7653666630633672,,,,,-0.009326448556551533
2010-01-28,44783,BMY,24.1,18700000.0,1.0,24.1,-0.008264509849893424,-0.01153858955649378,,0.734440430137698,,,,,-0.00693239634018364
2010-01-29,44783,BMY,24.36,20500000.0,1.0,24.36,0.010730602345086925,-0.010928058373635528,,0.8172024720030554,,,,,-0.0019608000193241638
2010-02-01,44783,BMY,24.38,15300000.0,1.0,24.38,0.0008206812114291353,0.015431121627790404,,0.8445723525986601,,,,,0.00041059345153886235
2010-02-02,44783,BMY,24.78,9866931.0,1.0,24.78,0.01627375214787105,0.012030768513439743,,0.8092282351721015,,,,,0.003912105170898737
2010-02-03,44783,BMY,24.5,8116181.0,1.0,24.5,-0.011363758650315095,-0.004995242211100722,,0.7863276090052902,,,,,0.0016393534408357183
2010-02-04,44783,BMY,23.99,16700000.0,1.0,23.99,-0.021036040699078124,-0.031352269690766106,,0.8686038299459083,,,,,-0.000914952729001222
2010-02-05,44783,BMY,23.97,15200000.0,1.0,23.97,-0.000834028405310199,0.002064759062967673,,0.8830618178228025,,,,,-0.0032278788790806464
2010-02-08,44783,BMY,23.96,12500000.0,1.0,23.96,-0.0004172751990443326,-0.007245385730093096,,0.8124712762351886,,,,,-0.0034754701611753396
2010-02-09,44783,BMY,24.25,9906506.0,1.0,24.25,0.012030844136243666,0.01248197895702856,,0.8122122299387915,,,,,-0.004324051763500817
2010-02-10,44783,BMY,23.92,10600000.0,1.0,23.92,-0.0137016883010611,-0.00196051036048179,,0.5666169337773932,,,,,-0.004791637693650018
2010-02-11,44783,BMY,23.89,11000000.0,1.0,23.89,-0.001254967744712904,0.010411918918535825,,0.6125147352409441,,,,,-0.000835423102776974
2010-02-12,44783,BMY,23.91,9663085.0,1.0,23.91,0.0008368201325152816,-0.0008326780330307535,,0.5347718342916367,,,,,-0.0005012533952118778
2010-02-16,44783,BMY,24.21,10300000.0,1.0,24.21,0.012468989479733749,0.01561240270641446,,0.5297242445192718,,,,,0.0020759995405437385
2010-02-17,44783,BMY,24.51,9011163.0,1.0,24.51,0.012315426590054052,0.004727281530708339,,0.4944853067009115,,,,,0.0021329160313058155
2010-02-18,44783,BMY,24.84,11300000.0,1.0,24.84,0.01337405952525681,0.005877848455112548,,0.4950623422127483,,,,,0.007548065596569398
2010-02-19,44783,BMY,24.95,10700000.0,1.0,24.95,0.004418565132249676,0.002071606235124907,,0.5201913808426083,,,,,0.008682772171961914
2010-02-22,44783,BMY,24.68,8654954.0,1.0,24.68,-0.01088062316034055,0.00017993702252784533,,0.49190420223473275,,,,,0.006339283513390746
2010-02-23,44783,BMY,24.44,8651479.0,1.0,24.44,-0.009772064733792378,-0.012219005264681046,,0.4813284464030354,,,,,0.0018910726706855216
2010-02-24,44783,BMY,24.71,8538503.0,1.0,24.71,0.01098688569712411,0.009155663829581648,,0.6373834470102466,,,,,0.0016253644920995332
2010-02-25,44783,BMY,24.48,10200000.0,1.0,24.48,-0.009351562356393442,-0.001354463162509514,,0.5574084755687898,,,,,-0.002919759884230517
2010-02-26,44783,BMY,24.51,7107296.0,1.0,24.51,0.0012247398958958697,0.0006323111181270344,,0.49659707543062065,,,,,-0.003558524931501278
2010-03-01,44783,BMY,24.39,10900000.0,1.0,24.39,-0.004907985312192312,0.010331134424808697,,0.38319905652922115,,,,,-0.0023639973618716304
2010-03-02,44783,BMY,24.72,10400000.0,1.0,24.72,0.013439420361661146,0.002766747268966235,,0.3900859134154273,,,,,0.0022782996572190744
2010-03-03,44783,BMY,24.33,14400000.0,1.0,24.33,-0.01590247579405883,0.0008908686558014111,,0.5371922308776946,,,,,-0.003099572641017513
2010-03-04,44783,BMY,24.47,14200000.0,1.0,24.47,0.005737720659149163,0.0030319084668361767,,0.4995626570542429,,,,,-8.171603790899218e-05
2010-03-05,44783,BMY,25.28,19900000.0,1.0,25.28,0.03256569182407641,0.014183259563080464,,0.2370511398837032,,,,,0.006186474347727116
2010-03-08,44783,BMY,25.31,12400000.0,1.0,25.31,0.0011860052783758518,0.0001750393843082113,,0.23137875553909307,,,,,0.00740527246584075
2010-03-09,44783,BMY,25.2,11100000.0,1.0,25.2,-0.0043555800396549915,0.0016613478223339018,,0.23321192821940426,,,,,0.0038462723855775217
2010-03-10,44783,BMY,25.65,16800000.0,1.0,25.65,0.017699577099400857,0.004445807784692657,0.7424590163314785,0.24992586956829269,0.00014306630718385926,,,1.73340275733094e-05,0.010566682964269459
2010-03-11,44783,BMY,25.96,15900000.0,1.0,25.96,0.012013320219110692,0.0041663110348556355,0.7594614403927359,0.27434828750534745,0.0001403124019043481,,,0.0006338473151760647,0.011821802876261764
2010-03-12,44783,BMY,25.89,11800000.0,1.0,25.89,-0.0027000980724430404,8.661383228309462e-05,0.7597484930965097,0.27532428128051584,0.0001405382152121782,,,0.0005826547383705075,0.004768644896957874
2010-03-15,44783,BMY,25.95,9240249.0,1.0,25.95,0.002314815848451318,0.000259796494208626,0.7622181201368317,0.2761134736816049,0.00014060423283320466,,,0.0006164793764196722,0.0049944070109729675
2010-03-16,44783,BMY,25.99,8606323.0,1.0,25.99,0.0015402390415011717,0.007934496133153618,0.7669945884374562,0.2672868559360452,0.00013357578246945482,,0.000139619387920609,0.0010236015305986146,0.0061735708272042
2010-03-17,44783,BMY,25.98,14700000.0,1.0,25.98,-0.0003848374109453497,0.005909828343521985,0.7582581670229293,0.3310566399354462,0.00013155485140969576,,0.0001373170967657763,0.0007834732328385264,0.0025566879251349593
2010-03-18,44783,BMY,26.07,9516630.0,1.0,26.07,0.003458216702956889,-0.0005338743386641581,0.7477941840475237,0.3144528169467906,0.00012855234788736896,,0.0001349650859623805,0.00110085400537113,0.0008456672219041984
2010-03-19,44783,BMY,26.01,14900000.0,1.0,26.01,-0.0023041484848501884,-0.009162859296395619,0.7387650728400865,0.3068685990657485,0.0001279164606793574,,0.00013244073505581634,0.000889007435859986,0.000924857139422769
2010-03-22,44783,BMY,26.48,15300000.0,1.0,26.48,0.017908651608247145,0.0053534124090185275,0.754027919159106,0.2903852825234541,0.00013432656993991315,,0.00013118520247715803,0.001233686745287415,0.004043624291381934
2010-03-23,44783,BMY,26.79,11500000.0,1.0,26.79,0.011638952487709799,0.006987133264489975,0.7849421086103403,0.2780633366457448,0.0001367235734011258,,0.00013181476066349222,0.001474594919695894,0.006063366980623659
2010-03-24,44783,BMY,26.69,16100000.0,1.0,26.69,-0.003739720140084465,-0.0048666051225801634,0.7509011619118249,0.3516986020188019,0.0001265785211179829,,0.00013081949460514965,0.000883230928881209,0.005392390434795837
2010-03-25,44783,BMY,26.78,13500000.0,1.0,26.78,0.003366376846593626,-0.0016274790521012509,0.7477983308611812,0.35020702002393306,0.0001250871746441735,,0.00013012645995651054,0.0011232610474170223,0.005374022463523184
2010-03-26,44783,BMY,26.69,12400000.0,1.0,26.69,-0.0033663768465936428,-0.0005831103958871961,0.7138136627595085,0.3496680581618987,0.00011503417798197701,,0.0001275500034170345,0.0014981142493090056,0.005161576791174493
2010-03-29,44783,BMY,27.0,12600000.0,1.0,27.0,0.011547902587896173,0.006310356037698481,0.7318948835804133,0.3229733230455773,0.00011144765213552473,,0.00012297421985615678,0.0020686760681335975,0.003889426987104298
2010-03-30,44783,BMY,26.76,15400000.0,1.0,26.76,-0.008928630744301318,0.0006816632847458644,0.7526455846608859,0.3226668529568185,0.00011029087956207865,,0.00011768768108834736,0.0021155128547688125,-0.0002240896592979248
2010-03-31,44783,BMY,26.7,12600000.0,1.0,26.7,-0.002244669853823973,-0.0034129725962399574,0.7553994552778168,0.3365147501928811,0.00011046748287552075,,0.00011446547343985493,0.002093049223548909,7.492039795417362e-05
2010-04-01,44783,BMY,26.95,11500000.0,1.0,26.95,0.009319731948802227,0.006814336419730188,0.7653666630633672,0.27064089598918384,0.00011151098113994997,,0.00011175023473901022,0.002300154377966736,0.0012655914183958938
2010-04-05,44783,BMY,26.77,12300000.0,1.0,26.77,-0.006701439822744959,0.008116378678072755,0.734440430137698,0.2955779372298169,0.00011081466920454535,,0.00011090633298352389,0.0023348892674589245,0.0005985788231656307
2010-04-06,44783,BMY,26.38,10700000.0,1.0,26.38,-0.014675710243092594,0.0023549211892227987,0.8172024720030554,0.3021257058413149,0.00011546304378730554,,0.00011170941131388005,0.0017703045432771575,-0.004646143743032123
2010-04-07,44783,BMY,26.55,10200000.0,1.0,26.55,0.0064236003987793375,-0.005728743552772857,0.8445723525986601,0.33568367107508074,0.0001159188111103712,,0.00011283499762353856,0.0018948138585516065,-0.0015756975144159916
2010-04-08,44783,BMY,26.17,13100000.0,1.0,26.17,-0.014416031145893323,0.003479071119080793,0.8092282351721015,0.3503060936527475,0.00011679061824712644,,0.00011409962469785969,0.0012128186742457316,-0.004009969772829862
2010-04-09,44783,BMY,26.25,11300000.0,1.0,26.25,0.0030522724955782286,0.00652479525324404,0.7863276090052902,0.349866358846382,0.00011316777796339296,,0.00011443098406254829,0.0015331749219322495,-0.005263461663474662
2010-04-12,44783,BMY,26.29,10900000.0,1.0,26.29,0.0015226497041570498,0.0015880315928723258,0.8686038299459083,0.359637774636681,0.000101334183647108,,0.00011253488695106082,0.0020344791531152536,-0.0036186437580942596
2010-04-13,44783,BMY,25.98,12600000.0,1.0,25.98,-0.011861627499336348,0.0007513461972192045,0.8830618178228025,0.3625143349743825,0.00010547443468750288,,0.0001105371651311003,0.0017894213954702278,-0.00305582720934301
2010-04-14,44783,BMY,25.7,13500000.0,1.0,25.7,-0.010836019341279361,0.011285490285970793,0.8124712762351886,0.37710413503617707,0.000108931707792382,,0.00010913974446750247,0.0015578937478650055,-0.006507751157354749
2010-04-15,44783,BMY,25.34,18500000.0,1.0,25.34,-0.014106817008181071,0.0008248103403932753,0.8122122299387915,0.3804796157911245,0.00011167077040116522,,0.0001081157748983102,0.0009770568335444557,-0.0064459083298123
2010-04-16,44783,BMY,25.48,16400000.0,1.0,25.48,0.0055096558109697,-0.016040235865338533,0.5666169337773932,0.39349279671252085,0.00010705434339195533,,0.00010689308798402268,0.0014039755915895844,-0.005954431666734005
2010-04-19,44783,BMY,25.81,23600000.0,1.0,25.81,0.012868183026559793,0.0037630181963568916,0.6125147352409441,0.38220798069114076,0.0001097799241355806,,0.00010858223608171722,0.001717823386506755,-0.0036853250022534562
2010-04-20,44783,BMY,25.43,13400000.0,1.0,25.43,-0.014832434296494196,0.008891163312676437,0.5347718342916367,0.3984667548260219,0.00011586353185499849,,0.00011066005551521633,0.0013696177325287669,-0.004279486361685026
2010-04-21,44783,BMY,25.1,15900000.0,1.0,25.1,-0.013061733296289993,-0.001821644951868451,0.5297242445192718,0.3883568055663747,0.00011746769092801816,,0.00011236725214234357,0.000802268337506017,-0.004724629152687153
2010-04-22,44783,BMY,24.44,21800000.0,1.0,24.44,-0.026646711834343674,0.0029791481815596163,0.4944853067009115,0.40326821857970463,0.00013081222034624308,,0.00011619554213135913,-6.355696081393231e-05,-0.007232608117919673
2010-04-23,44783,BMY,24.74,13700000.0,1.0,24.74,0.012200232660947196,0.006527156073604297,0.4950623422127483,0.39802487447528845,0.0001301258653402819,,0.00012080984652102444,-8.964200224303477e-05,-0.005894492747924173
2010-04-26,44783,BMY,24.5,10600000.0,1.0,24.5,-0.009748249413660478,-0.0038040450951692647,0.5201913808426083,0.3984475411144374,0.00013168279251999892,,0.0001251904201979081,-0.00040446010326326045,-0.010417779235968228
2010-04-27,44783,BMY,24.21,13600000.0,1.0,24.21,-0.0119073466007141,-0.023934762213066955,0.49190420223473275,0.3974741884811803,0.00013219513296486835,,0.0001284567404198821,-0.000427276179716006,-0.00983276169681221
2010-04-28,44783,BMY,24.34,14100000.0,1.0,24.34,0.0053553166094140224,0.0075675127809603565,0.4813284464030354,0.3977110879658477,0.0001308548608005753,,0.00013113417439439352,-9.111214986697485e-05,-0.006149351715671406
2010-04-29,44783,BMY,25.37,20700000.0,1.0,25.37,0.04144628605180946,0.012300482888782391,0.6373834470102466,0.356195853341825,0.00016680977419352187,,0.00013833368516384927,0.0005857634135704773,0.007469247861559221
2010-04-30,44783,BMY,25.31,14400000.0,1.0,25.31,-0.002367799054157965,-0.017065545380638154,0.5574084755687898,0.37324385615377076,0.00016473907520402474,,0.00014525632713659783,0.0007409581536201546,0.004555641518538188
2010-05-03,44783,BMY,25.13,10400000.0,1.0,25.13,-0.007137223001531809,0.012857543980432989,0.49659707543062065,0.409720753372542,0.000166109026610978,,0.00015214157395479364,0.0005551367558995395,0.005077846800963922
2010-05-04,44783,BMY,25.27,16800000.0,1.0,25.27,0.005555569844601964,-0.023795632363459024,0.38319905652922115,0.41867821904638164,0.00016594369948418408,,0.0001588912872586568,0.0007876602038283012,0.008570430090027134
2010-05-05,44783,BMY,25.06,14100000.0,1.0,25.06,-0.008344971932180647,-0.005974243253458568,0.3900859134154273,0.41428338964847716,0.0001639617031767109,,0.00016551265573388392,0.0003035625972984836,0.005830372381708202
2010-05-06,44783,BMY,24.28,19600000.0,1.0,24.28,-0.03161998327662467,-0.03375987600646957,0.5371922308776946,0.36452838137250854,0.0001810295968613272,,0.00016835662026744498,-4.571534675853519e-05,-0.008782881483978624
2010-05-07,44783,BMY,24.34,23300000.0,1.0,24.34,0.0024681213680834485,-0.015004607958546438,0.4995626570542429,0.36654873326001347,0.00018040763507103756,,0.00017149033224084754,-0.00011837310878221773,-0.007815697399530341
2010-05-10,44783,BMY,24.14,25500000.0,1.0,24.14,-0.008250871889995634,0.043098746429338766,0.2370511398837032,0.4664550290277735,0.00015679098494057059,,0.00016962672390676605,-0.0010254078579838189,-0.008038427177223107
2010-05-11,44783,BMY,24.37,15500000.0,1.0,24.37,0.009482651967729492,-0.0028449521322312507,0.23137875553909307,0.4698061705941524,0.00015915460587469273,,0.0001682689051848678,-0.000841037931553738,-0.007253010752597601
2010-05-12,44783,BMY,24.44,10100000.0,1.0,24.44,0.002868266666279753,0.013889112160667093,0.23321192821940426,0.4804764278199282,0.00015916022611985145,0.00013193547375640072,0.0001673086097734959,-0.0006805080047551881,-0.005010363032905521
2010-05-13,44783,BMY,24.0,13400000.0,1.0,24.0,-0.01816730395544905,-0.012508730611137024,0.24992586956829269,0.4555538866885356,0.00015778234204496787,0.00013226249675331425,0.00016265915881022403,-0.0014775498059740747,-0.0023198271686703962
2010-05-14,44783,BMY,23.56,14100000.0,1.0,23.56,-0.018503471564559754,-0.018270910207525037,0.27434828750534745,0.4383474957101423,0.0001597637840225138,0.00013269474968927348,0.0001585303886005193,-0.002155700734500085,-0.006514145755199037
2010-05-17,44783,BMY,23.7,13600000.0,1.0,23.7,0.005924689357699656,0.0005266854054336525,0.27532428128051584,0.4447990334983616,0.00016120340429671078,0.00013315397611337422,0.00015941287247174733,-0.0019640387916080248,-0.0036790335056599787
2010-05-18,44783,BMY,23.55,9615419.0,1.0,23.55,-0.006349227678658668,-0.013695818232102527,0.2761134736816049,0.43475518231476623,0.0001611864306372443,0.00013361135828679732,0.00015981923742425765,-0.002156573092210469,-0.0068454094349376104
2010-05-19,44783,BMY,23.71,16400000.0,1.0,23.71,0.006771079614887356,-0.005710222510884326,0.2672868559360452,0.4258441890050775,0.00016267344257547286,0.00013425797295581993,0.00016052188071538192,-0.002040332190579665,-0.00606484684521609
