Date,Code,Symbol,Close,Volume,Adjustment Factor,Adj_Close,Log_Return,Beta_45,Future_Beta_45,SPY_Log_Return
2010-01-04,53936,COP,52.58,10600000.0,1.0,52.58,-0.2112819238148734,,0.1144417227869383,-0.4524903585476407
2010-01-05,53936,COP,52.63,7689875.0,1.0,52.63,-0.1282209080362527,,0.0869349769682555,-0.2531901065659378
2010-01-06,53936,COP,53.01,8867559.0,1.0,53.01,-0.2137046912221755,,0.0450086061164367,-0.573229249571893
2010-01-07,53936,COP,52.8,5832260.0,1.0,52.8,-0.1755118068266265,,0.0306441515120093,-0.5595532335913158
2010-01-08,53936,COP,53.26,5552872.0,1.0,53.26,-0.1734893263813619,,-0.0442370166023346,-0.568615184583788
2010-01-11,53936,COP,53.57,6836998.0,1.0,53.57,-0.2512314596637379,,0.2263939397999627,-0.473114796048648
2010-01-12,53936,COP,52.43,8620109.0,1.0,52.43,-0.1056084345705414,,0.2152573558320435,-0.2576971280432469
2010-01-13,53936,COP,52.76,7225159.0,1.0,52.76,-0.178491892826446,,0.2012689388422128,-0.5698580439507263
2010-01-14,53936,COP,52.98,6735511.0,1.0,52.98,-0.1642916118033077,,0.2309459425472095,-0.5643404112215136
2010-01-15,53936,COP,53.02,8840552.0,1.0,53.02,-0.16641551503738,,0.239319266328629,-0.5695725909792059
2010-01-19,53936,COP,53.71,8674582.0,1.0,53.71,-0.0985040718823788,,0.3315767557195698,-0.2539857899003737
2010-01-20,53936,COP,53.06,9433394.0,1.0,53.06,-0.2615230629501351,,0.2872026412702003,-0.5898722730181601
2010-01-21,53936,COP,52.24,15800000.0,1.0,52.24,-0.1902975758171881,,0.2919266622027539,-0.5927232314930553
2010-01-22,53936,COP,50.6,13500000.0,1.0,50.6,-0.2433336103303959,,0.2483136123611772,-0.6203273558695568
2010-01-25,53936,COP,50.75,8734702.0,1.0,50.75,-0.2713424076907155,,0.2712237742796116,-0.4883838241038991
2010-01-26,53936,COP,50.43,11100000.0,1.0,50.43,-0.1912707512180979,,0.2582898063178628,-0.3181126911095728
2010-01-27,53936,COP,49.81,12100000.0,1.0,49.81,-0.2787079764300016,,0.2557878487934072,-0.6262689795291642
2010-01-28,53936,COP,48.35,13700000.0,1.0,48.35,-0.3041944213713652,,0.1979083701747143,-0.624529243710493
2010-01-29,53936,COP,48.0,16900000.0,1.0,48.0,-0.2652447273328451,,0.1670756182128477,-0.6225500537921849
2010-02-01,53936,COP,49.07,11200000.0,1.0,49.07,0.0123028002445274,,0.4226611537480769,-0.6327689523729032
2010-02-02,53936,COP,50.15,12400000.0,1.0,50.15,-0.2959231953979702,,0.3145804417944363,-0.6430833300754399
