Date,Code,Symbol,Close,Volume,Adjustment Factor,Adj_Close,Log_Return,Beta_45,Future_Beta_45,SPY_Log_Return
2010-01-04,57707,ANDV,14.81,8838435.0,1.0,14.81,-1.2466674535163906,,2.824369887723561,-0.4524903585476407
2010-01-05,57707,ANDV,14.8,7420952.0,1.0,14.8,-1.0558176290020218,,2.834683095838682,-0.2531901065659378
2010-01-06,57707,ANDV,15.05,8882652.0,1.0,15.05,-1.5661211141250624,,2.950159913885604,-0.573229249571893
2010-01-07,57707,ANDV,14.93,4852288.0,1.0,14.93,-1.5706511305711273,,2.958639365086847,-0.5595532335913158
2010-01-08,57707,ANDV,14.76,4107139.0,1.0,14.76,-1.565250958355929,,2.9563084943438347,-0.568615184583788
2010-01-11,57707,ANDV,14.4,5521394.0,1.0,14.4,-1.3847306391437078,,2.7408707177670006,-0.473114796048648
2010-01-12,57707,ANDV,14.12,6459880.0,1.0,14.12,-1.0941168356933726,,2.706568025428449,-0.2576971280432469
2010-01-13,57707,ANDV,13.57,11800000.0,1.0,13.57,-1.640633768202581,,2.7259560236588025,-0.5698580439507263
2010-01-14,57707,ANDV,13.68,4577992.0,1.0,13.68,-1.5838201644355645,,2.7170714503262445,-0.5643404112215136
2010-01-15,57707,ANDV,13.77,4889331.0,1.0,13.77,-1.5783121605826644,,2.7602749598419534,-0.5695725909792059
2010-01-19,57707,ANDV,13.58,6044086.0,1.0,13.58,-1.14067063199617,,2.8748512216420514,-0.2539857899003737
2010-01-20,57707,ANDV,13.83,6746162.0,1.0,13.83,-1.697292510578312,,2.8750968630799125,-0.5898722730181601
2010-01-21,57707,ANDV,13.36,5319863.0,1.0,13.36,-1.6864821171113804,,2.87378338372373,-0.5927232314930553
2010-01-22,57707,ANDV,12.97,5375402.0,1.0,12.97,-1.7425065920095717,,2.892786659414877,-0.6203273558695568
2010-01-25,57707,ANDV,13.01,5364431.0,1.0,13.01,-1.357640222567478,,2.891455105825853,-0.4883838241038991
2010-01-26,57707,ANDV,12.96,4372236.0,1.0,12.96,-1.235417637033594,,2.865289309430219,-0.3181126911095728
2010-01-27,57707,ANDV,12.86,7482428.0,1.0,12.86,-1.840327435862965,,2.866462458373681,-0.6262689795291642
2010-01-28,57707,ANDV,12.69,4310006.0,1.0,12.69,-1.8581923729822696,,2.809625445138868,-0.624529243710493
2010-01-29,57707,ANDV,12.5,4205324.0,1.0,12.5,-1.8791596595088884,,2.80585234895554,-0.6225500537921849
2010-02-01,57707,ANDV,12.83,4128566.0,1.0,12.83,-2.1282131479811954,,3.0355357070593314,-0.6327689523729032
2010-02-02,57707,ANDV,12.98,6685704.0,1.0,12.98,-1.942271576211405,,2.9005510838914668,-0.6430833300754399
2010-02-03,57707,ANDV,12.26,15400000.0,1.0,12.26,-0.771934237641583,,3.11803360694111,-0.2211931847744986
2010-02-04,57707,ANDV,11.91,9604486.0,1.0,11.91,-1.966213606964828,,3.0727297224199472,-0.6546477404848611
2010-02-05,57707,ANDV,12.0,10400000.0,1.0,12.0,-1.960212148051864,,3.041593238701107,-0.6487678630747029
2010-02-08,57707,ANDV,11.81,6548874.0,1.0,11.81,-1.399960084145247,,3.111518991959108,-0.52877667154777
2010-02-09,57707,ANDV,12.0,6759674.0,1.0,12.0,-1.5014814375954524,,3.058220128039175,-0.347681066562138
2010-02-10,57707,ANDV,11.92,5574117.0,1.0,11.92,-1.421125290633568,,2.9366251999988235,-0.3459456909838223
2010-02-11,57707,ANDV,11.79,6091590.0,1.0,11.79,-2.011220818392854,,2.9004388014650435,-0.6484662904071393
2010-02-12,57707,ANDV,11.91,7982170.0,1.0,11.91,-1.9918575253800497,,2.966711825611547,-0.6498790428993225
2010-02-16,57707,ANDV,12.15,5381384.0,1.0,12.15,-1.5034370454759771,,3.009728064747924,-0.3264900116928224
2010-02-17,57707,ANDV,11.87,6258675.0,1.0,11.87,-0.8606871817522145,,3.001328121972269,-0.2101739018018219
2010-02-18,57707,ANDV,12.02,5042649.0,1.0,12.02,-1.935396312659768,,2.982821272740777,-0.6389121414843077
2010-02-19,57707,ANDV,12.23,5825685.0,1.0,12.23,-1.9630501170055672,,2.9391540213074934,-0.6369357189538041
2010-02-22,57707,ANDV,11.97,6269360.0,1.0,11.97,-1.436396470137288,,3.029571292223196,-0.5033671478784587
2010-02-23,57707,ANDV,11.7,6884653.0,1.0,11.7,-1.540445040947149,,2.9693621165170394,-0.3244049750403054
2010-02-24,57707,ANDV,12.01,7707489.0,1.0,12.01,-2.032455535881792,,2.915527352132305,-0.6449409011213312
2010-02-25,57707,ANDV,11.98,6074426.0,1.0,11.98,-2.018901692981244,,2.952069397648617,-0.6491368461292129
2010-02-26,57707,ANDV,11.92,4161078.0,1.0,11.92,-2.031432322493475,,2.973991999348991,-0.6476543554775412
2010-03-01,57707,ANDV,11.84,5209157.0,1.0,11.84,-1.9856504777048276,,3.094948933964629,-0.6036872245151077
2010-03-02,57707,ANDV,12.44,8606468.0,1.0,12.44,-2.012649679817365,,2.9674866312888626,-0.6244407462735966
2010-03-03,57707,ANDV,12.97,8556374.0,1.0,12.97,-0.7398424103946452,,3.014230485363392,-0.2221100699941618
2010-03-04,57707,ANDV,13.16,6378209.0,1.0,13.16,-1.9368593266798184,,3.020844330028833,-0.6057556016712646
2010-03-05,57707,ANDV,13.43,8338529.0,1.0,13.43,-1.898979758529604,,3.0304767861443502,-0.6098136153721121
2010-03-08,57707,ANDV,13.58,7976659.0,1.0,13.58,-1.37052262683009,,3.2081273467611764,-0.4992599169604517
2010-03-09,57707,ANDV,13.33,6373145.0,1.0,13.33,-1.477298755643564,,3.111373063523645,-0.3060343880882284
2010-03-10,57707,ANDV,13.9,7377071.0,1.0,13.9,-1.4335417119208125,2.182089525973655,3.0264251760347416,-0.2799327185580028
2010-03-11,57707,ANDV,13.74,6648559.0,1.0,13.74,-1.8236332506946664,2.0987427923409765,3.0159381669143097,-0.5740748776029125
2010-03-12,57707,ANDV,13.77,3748224.0,1.0,13.77,-1.8397308639275949,2.094803034090127,2.958371966882248,-0.571643825850069
2010-03-15,57707,ANDV,13.68,4762228.0,1.0,13.68,-1.3583114364138735,2.1117604324012027,3.04946378108662,-0.4693323502174857
2010-03-16,57707,ANDV,13.92,5594221.0,1.0,13.92,-1.4009139832461217,2.128214111525774,3.003934192006311,-0.2916472271973735
2010-03-17,57707,ANDV,14.22,6595106.0,1.0,14.22,-1.8205259649968093,2.091056714338664,3.051873664092384,-0.5772943900893953
2010-03-18,57707,ANDV,14.15,6262432.0,1.0,14.15,-1.8402691520897272,2.087614276947706,3.0568250682219897,-0.5748513572505075
2010-03-19,57707,ANDV,13.84,6401293.0,1.0,13.84,-1.9108262021082167,2.0844484194638455,3.014205408735968,-0.5959640743440543
