Date,Code,Symbol,Close,Volume,Adjustment Factor,Adj_Close,Log_Return,Beta_45,Future_Beta_45,SPY_Log_Return
2010-01-04,43030,AAPL,214.01,17600000.0,0.035714286,7.643214346859999,-0.8497846360956242,,1.7309892970545733,-0.4524903585476407
2010-01-05,43030,AAPL,214.38,21500000.0,0.035714286,7.656428632679999,-0.899450407277989,,1.6679666803452162,-0.2531901065659378
2010-01-06,43030,AAPL,210.97,19700000.0,0.035714286,7.534642917419999,-1.2599890055871077,,1.6619374522170145,-0.573229249571893
2010-01-07,43030,AAPL,210.58,17000000.0,0.035714286,7.52071434588,-1.2619334336494974,,1.5531949274419934,-0.5595532335913158
2010-01-08,43030,AAPL,211.98,16000000.0,0.035714286,7.570714346279999,-1.2692319394400615,,1.4447722625400992,-0.568615184583788
2010-01-11,43030,AAPL,210.11,16500000.0,0.035714286,7.50392863146,-0.930777644371896,,1.9626966885340849,-0.473114796048648
2010-01-12,43030,AAPL,207.72,21200000.0,0.035714286,7.418571487919999,-0.9182145493201396,,1.911310604146872,-0.2576971280432469
2010-01-13,43030,AAPL,210.65,21600000.0,0.035714286,7.5232143459,-1.2893509866059871,,1.8847595324282609,-0.5698580439507263
2010-01-14,43030,AAPL,209.43,15500000.0,0.035714286,7.47964291698,-1.3039989548599829,,1.878184308161128,-0.5643404112215136
2010-01-15,43030,AAPL,205.93,21200000.0,0.035714286,7.354642915979999,-1.3170343649134868,,1.8572591384769996,-0.5695725909792059
2010-01-19,43030,AAPL,215.04,26100000.0,0.035714286,7.680000061439999,-0.8437840410874071,,1.9926120288044464,-0.2539857899003737
2010-01-20,43030,AAPL,211.725,21900000.0,0.035714286,7.561607203349999,-1.284992709694044,,1.9652757773099423,-0.5898722730181601
2010-01-21,43030,AAPL,208.072,21700000.0,0.035714286,7.431142916592,-1.2968017372481504,,1.9106216681124577,-0.5927232314930553
2010-01-22,43030,AAPL,197.75,31500000.0,0.035714286,7.062500056499999,-1.3552876004490255,,1.8739090083038872,-0.6203273558695568
2010-01-25,43030,AAPL,203.075,38100000.0,0.035714286,7.252678629449999,-0.9891718037185178,,1.910158846842944,-0.4883838241038991
2010-01-26,43030,AAPL,205.94,66700000.0,0.035714286,7.355000058839999,-0.7589170982141289,,1.9404284805235543,-0.3181126911095728
2010-01-27,43030,AAPL,207.884,61500000.0,0.035714286,7.424428630823999,-1.3372022923519598,,1.9773106338567248,-0.6262689795291642
2010-01-28,43030,AAPL,199.29,41900000.0,0.035714286,7.117500056939999,-1.34378055246814,,1.8829719176711663,-0.624529243710493
2010-01-29,43030,AAPL,192.063,44500000.0,0.035714286,6.859392912018,-1.4357108516317916,,1.8253251960121228,-0.6225500537921849
2010-02-01,43030,AAPL,194.73,26800000.0,0.035714286,6.954642912779999,-1.4246051089961569,,2.132142664572467,-0.6327689523729032
2010-02-02,43030,AAPL,195.86,24900000.0,0.035714286,6.99500005596,-1.5240497463185574,,1.9209028597919715,-0.6430833300754399
2010-02-03,43030,AAPL,199.23,22000000.0,0.035714286,7.115357199779999,-1.0016175439990127,,2.0831624115297083,-0.2211931847744986
2010-02-04,43030,AAPL,192.05,27100000.0,0.035714286,6.8589286263,-1.4643323691451722,,2.0136321642614776,-0.6546477404848611
2010-02-05,43030,AAPL,195.46,30400000.0,0.035714286,6.98071434156,-1.4543727235603607,,1.9613982472815488,-0.6487678630747029
2010-02-08,43030,AAPL,194.12,17100000.0,0.035714286,6.93285719832,-0.9847367129962428,,2.0087816800092884,-0.52877667154777
2010-02-09,43030,AAPL,196.19,22600000.0,0.035714286,7.00678577034,-0.8841891204522944,,2.0132698183363016,-0.347681066562138
2010-02-10,43030,AAPL,195.116,13200000.0,0.035714286,6.968428627176,-0.843665589659759,,2.083968327299526,-0.3459456909838223
2010-02-11,43030,AAPL,198.67,19700000.0,0.035714286,7.09535719962,-1.4584499499990475,,2.0302354909725966,-0.6484662904071393
2010-02-12,43030,AAPL,200.38,23400000.0,0.035714286,7.15642862868,-1.4730478534313731,,2.0224592030748485,-0.6498790428993225
2010-02-16,43030,AAPL,203.4,19400000.0,0.035714286,7.2642857724,-0.8163997714781677,,2.125534116407632,-0.3264900116928224
2010-02-17,43030,AAPL,202.55,15600000.0,0.035714286,7.2339286293,-0.9080315892620398,,2.0641701574172493,-0.2101739018018219
2010-02-18,43030,AAPL,202.928,15100000.0,0.035714286,7.247428629408,-1.48376016091017,,2.060169763484321,-0.6389121414843077
2010-02-19,43030,AAPL,201.67,14800000.0,0.035714286,7.202500057619999,-1.496878100830757,,1.991300607062495,-0.6369357189538041
2010-02-22,43030,AAPL,200.416,14000000.0,0.035714286,7.157714342975999,-0.9634791333821074,,2.044795284415998,-0.5033671478784587
2010-02-23,43030,AAPL,197.059,20500000.0,0.035714286,7.037821484874,-0.8275427884208616,,2.018586785121764,-0.3244049750403054
2010-02-24,43030,AAPL,200.656,16400000.0,0.035714286,7.166285771616,-1.5346672701953732,,1.9729140694165208,-0.6449409011213312
2010-02-25,43030,AAPL,202.0,23800000.0,0.035714286,7.214285771999999,-1.521731416423824,,1.9871176513851363,-0.6491368461292129
2010-02-26,43030,AAPL,204.62,18100000.0,0.035714286,7.30785720132,-1.4829387115090984,,1.961025067990184,-0.6476543554775412
2010-03-01,43030,AAPL,208.99,19600000.0,0.035714286,7.46392863114,-1.3887794201096515,,2.0718539792320816,-0.6036872245151077
2010-03-02,43030,AAPL,208.85,20200000.0,0.035714286,7.458928631099999,-1.4523709982553803,,1.919054520492336,-0.6244407462735966
2010-03-03,43030,AAPL,209.33,13300000.0,0.035714286,7.47607148838,-1.0693174685231703,,1.897722068719939,-0.2221100699941618
2010-03-04,43030,AAPL,210.71,13100000.0,0.035714286,7.525357203059999,-1.4191706693141373,,1.7866762147013853,-0.6057556016712646
2010-03-05,43030,AAPL,218.95,32100000.0,0.035714286,7.819642919699999,-1.4133068877510462,,1.714913818836822,-0.6098136153721121
2010-03-08,43030,AAPL,219.08,15400000.0,0.035714286,7.82428577688,-0.8842698908938776,,1.8130568917500425,-0.4992599169604517
2010-03-09,43030,AAPL,223.02,32900000.0,0.035714286,7.96500006372,-0.6605157764199298,,1.8238910303954956,-0.3060343880882284
2010-03-10,43030,AAPL,224.84,21300000.0,0.035714286,8.03000006424,-0.6494885968945507,1.5571967482785793,2.09746627754159,-0.2799327185580028
2010-03-11,43030,AAPL,225.5,14500000.0,0.035714286,8.053571493,-1.3519760160769014,1.5849424632211762,1.985088566922261,-0.5740748776029125
2010-03-12,43030,AAPL,226.6,14900000.0,0.035714286,8.0928572076,-1.3287101178796177,1.617733603319714,1.9472792304837547,-0.571643825850069
2010-03-15,43030,AAPL,223.84,17600000.0,0.035714286,7.99428577824,-0.8518761010842548,1.622078970189648,1.9971494154012803,-0.4693323502174857
2010-03-16,43030,AAPL,224.45,16000000.0,0.035714286,8.016071492699998,-0.681405538090147,1.6349182333003378,2.012514342529672,-0.2916472271973735
2010-03-17,43030,AAPL,224.12,16100000.0,0.035714286,8.00428577832,-1.361642175639191,1.6681773309093042,2.0570011726796023,-0.5772943900893953
2010-03-18,43030,AAPL,224.65,12200000.0,0.035714286,8.0232143499,-1.37586850303797,1.665762095825619,1.9864426373532789,-0.5748513572505075
2010-03-19,43030,AAPL,222.2499,20000000.0,0.035714286,7.937496492071399,-1.397803130648676,1.709222204192585,1.9426013571698053,-0.5959640743440543
2010-03-22,43030,AAPL,224.75,16300000.0,0.035714286,8.026785778499999,-0.8632888186260532,1.7144562705790092,2.085112959014745,-0.4681364154653362
2010-03-23,43030,AAPL,228.36,21500000.0,0.035714286,8.15571435096,-0.7044467358138786,1.7255938498255752,2.0782852877820326,-0.2816165291021708
2010-03-24,43030,AAPL,229.37,21400000.0,0.035714286,8.19178577982,-1.3564129850173086,1.7437155057400084,2.116249117326265,-0.5863020531979284
2010-03-25,43030,AAPL,226.65,19400000.0,0.035714286,8.0946429219,-1.364246321282417,1.7755175024581424,2.0332456887067893,-0.5822946383945252
2010-03-26,43030,AAPL,230.9,22900000.0,0.035714286,8.2464286374,-1.3191944484763565,1.7825385056640237,1.9869366546376916,-0.5681155529777027
2010-03-29,43030,AAPL,232.39,19300000.0,0.035714286,8.299642923539999,-0.8373203580916381,1.7873236015524003,2.033203836222357,-0.4580957281293368
2010-03-30,43030,AAPL,235.845,18800000.0,0.035714286,8.42303578167,-1.3453345467338158,1.8048467927705583,1.8633066756784529,-0.5868397848010726
2010-03-31,43030,AAPL,235.0,15400000.0,0.035714286,8.392857209999999,-1.325538738681744,1.803016743336687,1.8538266130400864,-0.576565346249196
2010-04-01,43030,AAPL,235.97,21500000.0,0.035714286,8.427500067419999,-1.3274943042622935,1.7865400879957543,1.7756861247460818,-0.5702790816595046
2010-04-05,43030,AAPL,238.49,24400000.0,0.035714286,8.51750006814,-0.8019777054969178,1.7956258450787965,1.960155998452895,-0.4507902523559318
2010-04-06,43030,AAPL,239.54,16000000.0,0.035714286,8.55500006844,-0.5691244630247289,1.8216986419906815,1.885562142383532,-0.2649843814838263
2010-04-07,43030,AAPL,240.6,22400000.0,0.035714286,8.5928572116,-1.3097135389402008,1.8592677510228977,1.8485901241593952,-0.5629896102989729
2010-04-08,43030,AAPL,239.95,20500000.0,0.035714286,8.569642925699998,-1.3018408416326608,1.8590115601551391,1.7635699915423593,-0.5568606376027649
