Date,Code,Symbol,Close,Volume,Adjustment Factor,Adj_Close,Log_Return,Beta_45,Future_Beta_45,SPY_Log_Return
2010-01-04,59593,AET,33.0,5671979.0,1.0,33.0,-0.7278413473262066,,1.787360798001511,-0.4524903585476407
2010-01-05,59593,AET,32.53,4573540.0,1.0,32.53,-0.335109928397075,,1.8522227335922703,-0.2531901065659378
2010-01-06,59593,AET,32.4,4303032.0,1.0,32.4,-0.994622575144062,,1.925383640218016,-0.573229249571893
2010-01-07,59593,AET,33.43,6181624.0,1.0,33.43,-0.9648102157082852,,2.013780694247175,-0.5595532335913158
2010-01-08,59593,AET,32.7,5226497.0,1.0,32.7,-1.006751809291559,,2.043928648221938,-0.568615184583788
2010-01-11,59593,AET,32.74,3674088.0,1.0,32.74,-0.7789997719798564,,1.747566177445638,-0.473114796048648
2010-01-12,59593,AET,30.61,19500000.0,1.0,30.61,-0.3970446963893697,,1.756946891572752,-0.2576971280432469
2010-01-13,59593,AET,30.75,10500000.0,1.0,30.75,-1.0685720697511427,,1.7889781642008276,-0.5698580439507263
2010-01-14,59593,AET,31.41,6630386.0,1.0,31.41,-1.056343317611197,,1.775648838077854,-0.5643404112215136
2010-01-15,59593,AET,31.36,9794030.0,1.0,31.36,-1.0530535051031007,,1.7474274276330053,-0.5695725909792059
2010-01-19,59593,AET,32.66,13000000.0,1.0,32.66,-0.3625060422640074,,1.745921860723875,-0.2539857899003737
2010-01-20,59593,AET,32.48,11000000.0,1.0,32.48,-1.0057621347046473,,1.7862848190505185,-0.5898722730181601
2010-01-21,59593,AET,31.88,7837717.0,1.0,31.88,-1.0595923081897636,,1.7783119502534,-0.5927232314930553
2010-01-22,59593,AET,31.3,7000038.0,1.0,31.3,-1.107518199949498,,1.80049890394914,-0.6203273558695568
2010-01-25,59593,AET,30.97,5431627.0,1.0,30.97,-0.8000725029124491,,1.7049524391060409,-0.4883838241038991
2010-01-26,59593,AET,30.5,7576917.0,1.0,30.5,-0.489484764817558,,1.7207402977065132,-0.3181126911095728
2010-01-27,59593,AET,30.43,6254934.0,1.0,30.43,-1.1304157559943968,,1.7164984303490474,-0.6262689795291642
2010-01-28,59593,AET,30.36,6626886.0,1.0,30.36,-1.1269722367169477,,1.7083774752420535,-0.624529243710493
