Date,Code,Symbol,Close,Volume,Adjustment Factor,Adj_Close,Log_Return,Beta_45,Future_Beta_45,SPY_Log_Return
2012-12-10,186413,ABBV,35.0,749378.0,1.0,35.0,-0.5225283080253796,,0.9352438620300656,0.1350074476420071
2012-12-11,186413,ABBV,35.32,1472086.0,1.0,35.32,-0.4569660064635836,,0.9501642843370172,-0.3613280723243396
2012-12-12,186413,ABBV,33.36,2530442.0,1.0,33.36,-0.482366935601452,,1.0128039093414802,0.144431037626738
2012-12-13,186413,ABBV,33.8,4253303.0,1.0,33.8,-0.6580717101581529,,0.9356337722431384,0.147663087698266
2012-12-14,186413,ABBV,33.0,4006673.0,1.0,33.0,-0.4618263468249161,,0.9273341774189504,0.1546793016113943
2012-12-17,186413,ABBV,33.4,5516963.0,1.0,33.4,-0.5454873654659204,,0.9430294504806462,0.1455168019178357
2012-12-18,186413,ABBV,34.43,3740536.0,1.0,34.43,-0.4931862083355342,,0.8733684159632584,-0.343044602570155
2012-12-19,186413,ABBV,34.25,1480328.0,1.0,34.25,-0.4870114573455678,,0.7965880358309584,0.181919669303183
2012-12-20,186413,ABBV,34.32,1010326.0,1.0,34.32,-0.5198754592859085,,0.8497482154691647,0.1578440962900436
2012-12-21,186413,ABBV,35.35,1276538.0,1.0,35.35,-0.3972275952586712,,0.83577704792026,0.139723425013453
2012-12-24,186413,ABBV,35.25,286712.0,1.0,35.25,-0.5079278121413097,,0.7753104943967251,-0.3696844377315009
2012-12-26,186413,ABBV,34.9,559872.0,1.0,34.9,-0.5158559304747183,,0.7342669217164901,-0.3722566203497726
2012-12-27,186413,ABBV,34.97,915775.0,1.0,34.97,-0.6499035162907741,,0.6964980087918875,0.1125717043817989
2012-12-28,186413,ABBV,34.52,1085137.0,1.0,34.52,-0.4202262311077327,,0.5376858351690939,0.114903873704726
2012-12-31,186413,ABBV,34.16,5740951.0,1.0,34.16,-0.559950292036217,,0.669179035646612,0.1244144122514876
2013-01-02,186413,ABBV,35.12,13800000.0,1.0,35.12,-0.0607586072122272,,0.2128549032266273,0.1053148733565335
2013-01-03,186413,ABBV,34.83,16700000.0,1.0,34.83,-0.594558592159709,,0.2796515028715382,0.1337065802274137
2013-01-04,186413,ABBV,34.3908,21400000.0,1.0,34.3908,-0.3587141070201736,,0.1182782795123219,0.136453899457362
2013-01-07,186413,ABBV,34.46,17900000.0,1.0,34.46,-0.6242268543231253,,-0.1139484496924203,0.1381088542669818
2013-01-08,186413,ABBV,33.71,17900000.0,1.0,33.71,-0.6858527678665816,,-0.0426771934187556,0.2393309320858254
2013-01-09,186413,ABBV,33.9,18800000.0,1.0,33.9,-0.6906366572004439,,-0.0240800973445779,0.1308720246121638
2013-01-10,186413,ABBV,34.0,15700000.0,1.0,34.0,,,0.6060282637102263,0.1301570075745111
2013-01-11,186413,ABBV,33.85,11200000.0,1.0,33.85,-0.4079239241981929,,0.5585949267631083,0.1295470725637208
2013-01-14,186413,ABBV,34.09,11600000.0,1.0,34.09,-0.6203020341462632,,0.550729142299128,0.1280931985407812
2013-01-15,186413,ABBV,34.6,13000000.0,1.0,34.6,-0.6103308805144391,,0.6672939891365866,0.2578731069262351
2013-01-16,186413,ABBV,35.54,16500000.0,1.0,35.54,-0.5707283458289067,,0.3001623180001441,-0.3026321547248216
2013-01-17,186413,ABBV,36.42,14400000.0,1.0,36.42,-0.572167112324354,,0.3393246796872763,0.1347676777456683
2013-01-18,186413,ABBV,37.32,17800000.0,1.0,37.32,-0.293692910024485,,0.2515625856613591,0.12599946641711
2013-01-22,186413,ABBV,36.42,15800000.0,1.0,36.42,-0.5432433733394131,,0.5855801376715707,0.311545774565054
2013-01-23,186413,ABBV,37.8,11000000.0,1.0,37.8,-0.5105081130473366,,0.4226722284116531,0.1265834454759686
2013-01-24,186413,ABBV,37.46,11300000.0,1.0,37.46,-0.5107722320577103,,0.3540238897452341,0.1279915820275632
2013-01-25,186413,ABBV,37.6,8935318.0,1.0,37.6,-0.2398123621942179,,0.3230110731793703,0.1252652002970094
2013-01-28,186413,ABBV,36.89,7140026.0,1.0,36.89,-0.5367802579385832,,0.1014073182990489,0.1612614840613169
2013-01-29,186413,ABBV,37.31,8839042.0,1.0,37.31,-0.5054507116054303,,0.3953921891354922,0.3385585745274235
2013-01-30,186413,ABBV,36.93,10800000.0,1.0,36.93,-0.3479721422064053,,0.160007286578059,0.1330840824264814
2013-01-31,186413,ABBV,36.69,10700000.0,1.0,36.69,-0.4976567091763498,,0.1318758628866052,0.1309961987921906
2013-02-01,186413,ABBV,37.18,9528042.0,1.0,37.18,-0.4101162792838952,,0.8287506092961213,0.1325117743265619
2013-02-04,186413,ABBV,37.28,6347915.0,1.0,37.28,-0.5030162397929627,,1.0135120827376445,0.1311887728298941
2013-02-05,186413,ABBV,37.2,7284674.0,1.0,37.2,-0.4251623113359315,,1.2576931831999971,0.3479647026602249
2013-02-06,186413,ABBV,37.14,5738899.0,1.0,37.14,-0.4455760259637895,,1.2401959943065728,0.1171464957664146
2013-02-07,186413,ABBV,36.42,9874217.0,1.0,36.42,-0.4461772668328232,,1.2201335113562015,0.1132968893101166
2013-02-08,186413,ABBV,36.25,13900000.0,1.0,36.25,-0.2991334952898704,,1.2025320387284546,0.1158826685852156
2013-02-11,186413,ABBV,35.85,6032057.0,1.0,35.85,-0.4617760117169267,,0.5889099012017825,0.1311903629130266
2013-02-12,186413,ABBV,35.42,7473991.0,1.0,35.42,-0.4703211959815248,,0.7907223055433671,0.3415105622134796
2013-02-13,186413,ABBV,35.27,4860053.0,1.0,35.27,-0.4808953320601239,,0.7858494921498682,0.1169355529248551
2013-02-14,186413,ABBV,36.57,7570052.0,1.0,36.57,-0.4620764759826106,,0.9104316915491362,0.1191054014872855
2013-02-15,186413,ABBV,37.58,13300000.0,1.0,37.58,-0.3000454575932794,,0.8994363895471619,0.1225937470990136
2013-02-19,186413,ABBV,38.19,8292612.0,1.0,38.19,-0.4390232881621733,,1.031295425332303,0.3212799069645455
2013-02-20,186413,ABBV,38.61,8096330.0,1.0,38.61,-0.4524323877893076,,1.298784064328783,-0.2883426180864727
2013-02-21,186413,ABBV,38.78,7261136.0,1.0,38.78,-0.4578751931276598,,1.2319471613538604,0.0973265711482345
2013-02-22,186413,ABBV,38.46,4490835.0,1.0,38.46,-0.2829908988759008,,1.3089230402786072,0.1102664224735476
2013-02-25,186413,ABBV,37.37,4665671.0,1.0,37.37,-0.4878721990084405,,1.0097728680765417,0.118647503160501
2013-02-26,186413,ABBV,37.09,4462936.0,1.0,37.09,-0.4912774801281575,,1.3356179174344276,0.3035835071466692
2013-02-27,186413,ABBV,36.73,12200000.0,1.0,36.73,-0.4993800290885794,,1.042658744483687,0.1021401126248517
2013-02-28,186413,ABBV,36.92,10300000.0,1.0,36.92,-0.4938899554021443,,1.0241474640460615,0.0972585181109514
2013-03-01,186413,ABBV,37.81,8929379.0,1.0,37.81,-0.3834489775437892,,0.9955453571102688,0.0993086963944114
2013-03-04,186413,ABBV,38.24,5420719.0,1.0,38.24,-0.4258281930805392,,0.5803738997281018,0.1435587041320417
2013-03-05,186413,ABBV,37.51,6650310.0,1.0,37.51,-0.4742269034011568,,0.5037812414377202,0.1206795071528439
2013-03-06,186413,ABBV,37.74,5489700.0,1.0,37.74,-0.4098715662824495,,0.4571638727755818,0.1367728865486936
2013-03-07,186413,ABBV,37.49,4442420.0,1.0,37.49,-0.3948281363074214,,0.5677983195230529,0.1316060382183245
2013-03-08,186413,ABBV,37.34,4114897.0,1.0,37.34,-0.3207396687400214,,0.3497853757845808,0.1259869510533201
2013-03-11,186413,ABBV,37.67,4614351.0,1.0,37.67,-0.3936264367501673,,0.7287829588063044,0.1760730937829075
2013-03-12,186413,ABBV,37.17,6524031.0,1.0,37.17,-0.4208602953745927,,0.7238552499658901,0.1235970523398267
2013-03-13,186413,ABBV,37.17,3710541.0,1.0,37.17,-0.4449410262372585,,0.7250772175031656,0.1071616656704851
2013-03-14,186413,ABBV,37.56,9864532.0,1.0,37.56,-0.4345033562063571,,0.7294361100638038,0.1135252209207822
2013-03-15,186413,ABBV,38.5,12200000.0,1.0,38.5,-0.2852765841807205,,0.7172315042343762,0.1019935690282205
2013-03-18,186413,ABBV,38.16,5179092.0,1.0,38.16,-0.4480465601641288,,0.9463480153117786,0.1930780458924864
2013-03-19,186413,ABBV,38.36,5108398.0,1.0,38.36,-0.4454942962611336,-0.020249003593755484,0.8681885602919891,0.0932103227921217
2013-03-20,186413,ABBV,39.06,7073266.0,1.0,39.06,-0.436883063902779,-0.019634923565563078,0.9640987366126076,0.1030864994013516
2013-03-21,186413,ABBV,38.49,4738157.0,1.0,38.49,-0.4505906376451145,-0.02198626944710824,0.8211299503402176,0.096139759553123
2013-03-22,186413,ABBV,38.97,3323330.0,1.0,38.97,-0.3161415913601551,0.013229375965260023,0.7555164833081285,0.1113768638439719
2013-03-25,186413,ABBV,39.32,6064941.0,1.0,39.32,-0.4164255078560487,-0.13071558168165615,0.7419422987501919,0.1656177029250066
2013-03-26,186413,ABBV,40.21,7249496.0,1.0,40.21,-0.3701132174082944,-0.13209540492978467,0.724292582514222,0.0979964146346635
2013-03-27,186413,ABBV,40.15,4275285.0,1.0,40.15,-0.3551544860129953,-0.13259780917701933,0.6987071645556722,0.1011083769735229
2013-03-28,186413,ABBV,40.78,7264747.0,1.0,40.78,-0.3461984815687589,-0.09786158090494833,0.6518109703085899,0.1091477395625771
2013-04-01,186413,ABBV,41.12,5739918.0,1.0,41.12,-0.3006088607317439,-0.10501239483898464,0.130849213679898,0.1587001564568471
2013-04-02,186413,ABBV,40.71,5510629.0,1.0,40.71,-0.0404387228496583,-0.10023506245181883,0.4842188826706629,0.1003989890368234
2013-04-03,186413,ABBV,40.57,4122422.0,1.0,40.57,-0.4810040312672755,-0.12875572650778452,0.114899729758053,0.0943057240575757
2013-04-04,186413,ABBV,41.6,20700000.0,1.0,41.6,-0.4410426050300693,-0.11305961087358886,-0.095778063553544,0.108316246139694
2013-04-05,186413,ABBV,41.31,14100000.0,1.0,41.31,-0.2339778934799199,-0.06884692277659601,-0.1716723510474118,0.1043026560855709
2013-04-08,186413,ABBV,41.77,16400000.0,1.0,41.77,-0.3354799184505108,-0.08141675381800896,-0.3716702767469321,0.1619053136058223
2013-04-09,186413,ABBV,42.55,8674668.0,1.0,42.55,-0.3236320534524816,-0.07445649938704849,-0.4572767318769726,0.1258055608497818
2013-04-10,186413,ABBV,43.62,7815594.0,1.0,43.62,-0.2692883558884816,-0.07518277143321306,0.2186234297184411,0.1549072525889
2013-04-11,186413,ABBV,43.2,6494382.0,1.0,43.2,-0.3612938897950269,-0.0655961600399196,0.1977136306338436,0.1501175315389196
2013-04-12,186413,ABBV,43.09,4202267.0,1.0,43.09,-0.0753007757145163,-0.051819396358644576,0.2859637293642252,0.1346835494452871
2013-04-15,186413,ABBV,41.44,7153137.0,1.0,41.44,-0.3983614295437326,-0.04434288212583486,0.3851605994424089,0.1610812106223454
2013-04-16,186413,ABBV,42.45,6999109.0,1.0,42.45,-0.3792912262276698,-0.04820647065945106,0.3568592839856793,0.1385080436179352
2013-04-17,186413,ABBV,42.24,5046271.0,1.0,42.24,-0.393237881538604,-0.04484209314428307,0.339388729196959,0.109070855387566
2013-04-18,186413,ABBV,42.32,5008971.0,1.0,42.32,-0.3865411117160101,-0.04340865994977205,0.3150605463382515,0.1061970461245854
2013-04-19,186413,ABBV,42.39,6493328.0,1.0,42.39,0.0016526978145019,0.019342376722744168,0.3046348537310633,0.1212944675136994
2013-04-22,186413,ABBV,44.2,8531644.0,1.0,44.2,-0.3640459016070603,0.016692579848146066,0.4822562506676502,0.2549893363055789
2013-04-23,186413,ABBV,45.14,9380305.0,1.0,45.14,-0.3572064818676184,0.017672381493821946,0.3850525877418851,0.1427547545655907
2013-04-24,186413,ABBV,44.32,5541884.0,1.0,44.32,-0.3713456813363007,0.019128855109968163,0.2874322678236273,0.1395941074609859
2013-04-25,186413,ABBV,44.24,5237276.0,1.0,44.24,-0.4010854288277148,0.07718429918429401,0.4143126140906202,0.1300408620829251
2013-04-26,186413,ABBV,45.84,10100000.0,1.0,45.84,-0.0695162946865489,-0.21086926345529927,0.2997910916335656,0.1213282406863207
2013-04-29,186413,ABBV,45.23,6025501.0,1.0,45.23,-0.3852909769246117,-0.29551738923295057,0.264972788862745,0.1549775543412201
2013-04-30,186413,ABBV,46.05,6799572.0,1.0,46.05,-0.149953891200645,-0.2798594594639273,0.0200703269015146,0.1324583927719413
2013-05-01,186413,ABBV,45.55,6399553.0,1.0,45.55,-0.2808530999937333,-0.3042932499351609,-0.4876693060040121,0.1174513999788205
2013-05-02,186413,ABBV,43.99,9651487.0,1.0,43.99,-0.4015931069148565,0.022259851754073978,-0.5409854925585039,0.1296489324293813
2013-05-03,186413,ABBV,44.68,4643020.0,1.0,44.68,-0.3990284419215311,-0.07285713041178866,-0.5126435525041764,0.1474165921916382
2013-05-06,186413,ABBV,44.59,4085682.0,1.0,44.59,-0.3591835686472506,-0.2106048757481376,-0.4486434677734175,0.1869061630522252
2013-05-07,186413,ABBV,44.91,3745563.0,1.0,44.91,-0.3532846565320486,-0.24498448068516995,-0.4558032537664193,0.1705819955391024
