Date,Code,Symbol,Close,Volume,Adjustment Factor,Adj_Close,Log_Return,Beta_45,Future_Beta_45,SPY_Log_Return
2010-01-04,43658,AMGN,57.7153,5277348.0,1.0,57.7153,-0.7231809337401297,,1.8050953695216445,-0.4524903585476407
2010-01-05,43658,AMGN,57.22,7882733.0,1.0,57.22,-0.4415081377559316,,1.8171765890121556,-0.2531901065659378
2010-01-06,43658,AMGN,56.79,6015293.0,1.0,56.79,-1.0231714859954164,,1.8207764827229735,-0.573229249571893
2010-01-07,43658,AMGN,56.27,10400000.0,1.0,56.27,-0.9996225794898288,,1.8270894659716437,-0.5595532335913158
2010-01-08,43658,AMGN,56.77,6576197.0,1.0,56.77,-1.0251048506917673,,1.8415654460105984,-0.568615184583788
2010-01-11,43658,AMGN,57.02,4062611.0,1.0,57.02,-0.7271977916273018,,1.7422085219108032,-0.473114796048648
2010-01-12,43658,AMGN,56.03,11300000.0,1.0,56.03,-0.4395609812357607,,1.7454997014890137,-0.2576971280432469
2010-01-13,43658,AMGN,56.53,5056153.0,1.0,56.53,-1.0164937994949517,,1.772094996360032,-0.5698580439507263
2010-01-14,43658,AMGN,56.16,4668852.0,1.0,56.16,-1.0161231753451698,,1.755223814125091,-0.5643404112215136
2010-01-15,43658,AMGN,56.25,7239998.0,1.0,56.25,-1.0146508014872369,,1.7237908231988974,-0.5695725909792059
2010-01-19,43658,AMGN,57.55,8570067.0,1.0,57.55,-0.3550402462545678,,1.6607602464823437,-0.2539857899003737
2010-01-20,43658,AMGN,57.2,6626880.0,1.0,57.2,-1.0279321804115766,,1.6880738331358225,-0.5898722730181601
2010-01-21,43658,AMGN,56.63,5835261.0,1.0,56.63,-1.023521297298065,,1.6786709260263624,-0.5927232314930553
2010-01-22,43658,AMGN,56.6,5967541.0,1.0,56.6,-1.0226542778977,,1.712519637319686,-0.6203273558695568
2010-01-25,43658,AMGN,55.71,6725406.0,1.0,55.71,-0.7613978392611304,,1.6788356104569908,-0.4883838241038991
2010-01-26,43658,AMGN,56.58,14900000.0,1.0,56.58,-0.388232522895378,,1.716062627438225,-0.3181126911095728
2010-01-27,43658,AMGN,57.74,9696514.0,1.0,57.74,-1.017534715567076,,1.733715208924843,-0.6262689795291642
2010-01-28,43658,AMGN,58.08,11600000.0,1.0,58.08,-1.006390768383735,,1.7593136464601828,-0.624529243710493
2010-01-29,43658,AMGN,58.48,9465684.0,1.0,58.48,-0.9724150194585524,,1.792102696301531,-0.6225500537921849
2010-02-01,43658,AMGN,58.72,7081652.0,1.0,58.72,-0.989118203727537,,1.548390468951716,-0.6327689523729032
2010-02-02,43658,AMGN,59.23,7670798.0,1.0,59.23,-0.9687482984279148,,1.6667441049534433,-0.6430833300754399
2010-02-03,43658,AMGN,59.07,7082575.0,1.0,59.07,-0.1409315718684035,,1.5867766316528316,-0.2211931847744986
2010-02-04,43658,AMGN,57.53,9534487.0,1.0,57.53,-0.9730859841959604,,1.6339131816771886,-0.6546477404848611
2010-02-05,43658,AMGN,57.68,8415902.0,1.0,57.68,-0.9653450444965526,,1.717754024937003,-0.6487678630747029
2010-02-08,43658,AMGN,57.46,5951722.0,1.0,57.46,-0.7271937501455927,,1.7553251644060102,-0.52877667154777
2010-02-09,43658,AMGN,57.21,18700000.0,1.0,57.21,-0.4165322315249609,,1.8077418094816184,-0.347681066562138
2010-02-10,43658,AMGN,56.84,6022303.0,1.0,56.84,-0.4175892948604823,,1.599275190757257,-0.3459456909838223
2010-02-11,43658,AMGN,56.501,8491024.0,1.0,56.501,-0.9933651700142988,,1.6354709135411702,-0.6484662904071393
2010-02-12,43658,AMGN,56.48,8008629.0,1.0,56.48,-0.9972700241320174,,1.6170794825352175,-0.6498790428993225
2010-02-16,43658,AMGN,56.99,5245895.0,1.0,56.99,-0.3832873163150583,,1.5607391958067485,-0.3264900116928224
2010-02-17,43658,AMGN,57.2,6831870.0,1.0,57.2,-0.1859571312193522,,1.6027385876392786,-0.2101739018018219
2010-02-18,43658,AMGN,57.27,8120443.0,1.0,57.27,-0.9907329044564696,,1.653870608813259,-0.6389121414843077
2010-02-19,43658,AMGN,57.38,7131581.0,1.0,57.38,-0.9987489449385838,,1.6505606751840762,-0.6369357189538041
2010-02-22,43658,AMGN,57.1,7183911.0,1.0,57.1,-0.774267039273404,,1.5989829207732318,-0.5033671478784587
2010-02-23,43658,AMGN,56.38,7702955.0,1.0,56.38,-0.4317225241854808,,1.6524975045981003,-0.3244049750403054
2010-02-24,43658,AMGN,56.74,4887605.0,1.0,56.74,-1.0267703046554282,,1.642809191956564,-0.6449409011213312
2010-02-25,43658,AMGN,56.25,6592161.0,1.0,56.25,-1.0287936795282435,,1.5931815801085183,-0.6491368461292129
2010-02-26,43658,AMGN,56.61,6351636.0,1.0,56.61,-1.0269155859509893,,1.6073439179974551,-0.6476543554775412
2010-03-01,43658,AMGN,56.9,5638744.0,1.0,56.9,-0.9694066174085136,,1.8297860268849309,-0.6036872245151077
2010-03-02,43658,AMGN,56.87,7219097.0,1.0,56.87,-1.0897814294428851,,1.8765863419081048,-0.6244407462735966
2010-03-03,43658,AMGN,56.9,5655596.0,1.0,56.9,-0.1681620281903199,,1.780266439867102,-0.2221100699941618
2010-03-04,43658,AMGN,56.77,6126984.0,1.0,56.77,-1.0352278583232155,,1.8160211626170968,-0.6057556016712646
